Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
298,6,3.90504,0.277942,0.258089,0.894998,0.298333,0.179096,4.13238,0.548703,70.2238,0.00698816,0.000770551,0.0117358,4.54E-05,7.20746,5935.85,92.2244,111.804,70.4244,2.40964,595.742,84.5276,0.073972,1.22296,0.890905,5539.33,61.023,0
298,6,3.90504,0.277942,0.258089,0.894998,0.298333,0.179096,4.13238,0.548703,70.2238,0.00698816,0.000770551,0.0117358,4.54E-05,7.20746,5935.85,92.2244,111.804,70.4244,2.40964,595.742,84.5276,0.073972,1.22296,0.890905,5539.33,61.023,0
299,6,3.90783,0.279674,0.259697,0.898236,0.299412,0.179621,4.14469,0.543646,70.2356,0.00694079,0.000786162,0.0117244,4.67E-05,7.20608,5936.27,92.2638,111.844,70.4613,2.40964,595.742,84.5194,0.073972,1.22296,0.891248,5539.36,60.8092,0
299,6,3.90783,0.279674,0.259697,0.898236,0.299412,0.179621,4.14469,0.543646,70.2356,0.00694079,0.000786162,0.0117244,4.67E-05,7.20608,5936.27,92.2638,111.844,70.4613,2.40964,595.742,84.5194,0.073972,1.22296,0.891248,5539.36,60.8092,0
300,6,3.91047,0.281424,0.261323,0.901523,0.300508,0.180227,4.15724,0.537638,70.1698,0.00694781,0.000801531,0.0117129,4.80E-05,7.20444,5930.13,92.3247,111.898,70.5166,2.40964,595.742,84.511,0.073972,1.22296,0.892801,5539.39,60.6858,0
300,6,3.91047,0.281424,0.261323,0.901523,0.300508,0.180227,4.15724,0.537638,70.1698,0.00694781,0.000801531,0.0117129,4.80E-05,7.20444,5930.13,92.3247,111.898,70.5166,2.40964,595.742,84.511,0.073972,1.22296,0.892801,5539.39,60.6858,0
301,6,3.91275,0.283187,0.262959,0.904852,0.301617,0.180948,4.1701,0.534821,70.0837,0.00694547,0.000816981,0.0117013,4.93E-05,7.20362,5922.61,92.3357,111.901,70.5258,2.40964,595.742,84.5077,0.073972,1.22296,0.894048,5539.42,61.0227,0
301,6,3.91275,0.283187,0.262959,0.904852,0.301617,0.180948,4.1701,0.534821,70.0837,0.00694547,0.000816981,0.0117013,4.93E-05,7.20362,5922.61,92.3357,111.901,70.5258,2.40964,595.742,84.5077,0.073972,1.22296,0.894048,5539.42,61.0227,0
302,6,3.91441,0.28495,0.264596,0.908207,0.302736,0.181774,4.18329,0.534907,69.9665,0.006901,0.00083298,0.0116897,5.07E-05,7.20353,5912.33,92.328,111.88,70.5181,2.40964,595.742,84.5024,0.073972,1.22296,0.895525,5539.45,61.3701,0
302,6,3.91441,0.28495,0.264596,0.908207,0.302736,0.181774,4.18329,0.534907,69.9665,0.006901,0.00083298,0.0116897,5.07E-05,7.20353,5912.33,92.328,111.88,70.5181,2.40964,595.742,84.5024,0.073972,1.22296,0.895525,5539.45,61.3701,0
303,6,3.91529,0.286701,0.266222,0.911567,0.303856,0.182659,4.19677,0.53681,69.8262,0.00684948,0.000849353,0.0116781,5.21E-05,7.20387,5899.82,92.2985,111.836,70.4915,2.40964,595.742,84.4928,0.073972,1.22296,0.897121,5539.49,61.504,0
303,6,3.91529,0.286701,0.266222,0.911567,0.303856,0.182659,4.19677,0.53681,69.8262,0.00684948,0.000849353,0.0116781,5.21E-05,7.20387,5899.82,92.2985,111.836,70.4915,2.40964,595.742,84.4928,0.073972,1.22296,0.897121,5539.49,61.504,0
304,6,3.91535,0.288431,0.267829,0.914908,0.304969,0.183543,4.21041,0.540252,69.6719,0.0068044,0.000866016,0.0116664,5.35E-05,7.20457,5887.67,91.7451,111.765,69.7977,2.40964,595.742,84.5057,0.073972,1.22296,0.893337,5539.52,61.3757,0
304,6,3.91535,0.288431,0.267829,0.914908,0.304969,0.183543,4.21041,0.540252,69.6719,0.0068044,0.000866016,0.0116664,5.35E-05,7.20457,5887.67,91.7451,111.765,69.7977,2.40964,595.742,84.5057,0.073972,1.22296,0.893337,5539.52,61.3757,0
305,6,3.91463,0.290133,0.269409,0.918206,0.306069,0.18441,4.22414,0.544941,69.5083,0.00676085,0.000882945,0.0116546,5.50E-05,7.20556,5914.33,91.3187,111.247,69.5192,2.40964,595.742,85.0882,0.073972,1.22296,0.884992,5539.55,61.0988,0
305,6,3.91463,0.290133,0.269409,0.918206,0.306069,0.18441,4.22414,0.544941,69.5083,0.00676085,0.000882945,0.0116546,5.50E-05,7.20556,5914.33,91.3187,111.247,69.5192,2.40964,595.742,85.0882,0.073972,1.22296,0.884992,5539.55,61.0988,0
306,6,3.91325,0.2918,0.270957,0.921439,0.307146,0.185231,4.23786,0.550499,69.3954,0.00671964,0.00090011,0.0116428,5.65E-05,7.20674,5929.72,91.174,111.089,69.2687,2.40964,595.742,85.4484,0.073972,1.22296,0.881236,5539.59,60.7221,0
306,6,3.91325,0.2918,0.270957,0.921439,0.307146,0.185231,4.23786,0.550499,69.3954,0.00671964,0.00090011,0.0116428,5.65E-05,7.20674,5929.72,91.174,111.089,69.2687,2.40964,595.742,85.4484,0.073972,1.22296,0.881236,5539.59,60.7221,0
307,6,3.91138,0.293431,0.272472,0.92459,0.308197,0.185982,4.25144,0.559326,69.5067,0.00673974,0.000916675,0.011631,5.80E-05,7.20854,5943.95,91.1733,111.137,69.2624,2.40964,595.742,85.5162,0.073972,1.22296,0.879123,5539.62,60.5665,0
307,6,3.91138,0.293431,0.272472,0.92459,0.308197,0.185982,4.25144,0.559326,69.5067,0.00673974,0.000916675,0.011631,5.80E-05,7.20854,5943.95,91.1733,111.137,69.2624,2.40964,595.742,85.5162,0.073972,1.22296,0.879123,5539.62,60.5665,0
308,6,3.90927,0.295029,0.273956,0.92765,0.309217,0.18667,4.26481,0.565169,69.6264,0.00673079,0.000933536,0.0116191,5.95E-05,7.20969,5957.83,91.1799,111.194,69.2663,2.40964,595.742,85.5686,0.073972,1.22296,0.877146,5539.66,60.7381,0
308,6,3.90927,0.295029,0.273956,0.92765,0.309217,0.18667,4.26481,0.565169,69.6264,0.00673079,0.000933536,0.0116191,5.95E-05,7.20969,5957.83,91.1799,111.194,69.2663,2.40964,595.742,85.5686,0.073972,1.22296,0.877146,5539.66,60.7381,0
309,6,3.90725,0.296601,0.275415,0.930617,0.310206,0.187276,4.27788,0.568649,69.741,0.00669194,0.000950892,0.0116072,6.10E-05,7.21033,5971,91.1939,111.256,69.2758,2.40964,595.742,85.6168,0.073972,1.22296,0.875361,5539.69,60.9256,0
309,6,3.90725,0.296601,0.275415,0.930617,0.310206,0.187276,4.27788,0.568649,69.741,0.00669194,0.000950892,0.0116072,6.10E-05,7.21033,5971,91.1939,111.256,69.2758,2.40964,595.742,85.6168,0.073972,1.22296,0.875361,5539.69,60.9256,0
310,6,3.90556,0.298153,0.276856,0.9335,0.311167,0.18779,4.29059,0.570533,69.8466,0.00664128,0.000968612,0.0115953,6.26E-05,7.21062,5986.84,91.7445,111.325,69.2921,2.40964,595.742,85.7141,0.073972,1.22296,0.878559,5539.72,61.0624,0
310,6,3.90556,0.298153,0.276856,0.9335,0.311167,0.18779,4.29059,0.570533,69.8466,0.00664128,0.000968612,0.0115953,6.26E-05,7.21062,5986.84,91.7445,111.325,69.2921,2.40964,595.742,85.7141,0.073972,1.22296,0.878559,5539.72,61.0624,0
311,6,3.90434,0.299693,0.278286,0.93631,0.312103,0.188174,4.30289,0.571176,69.937,0.00659298,0.000986634,0.0115833,6.42E-05,7.21065,5963,92.1819,111.829,70.1432,2.40964,595.742,85.2625,0.073972,1.22296,0.886464,5539.76,61.0492,0
311,6,3.90434,0.299693,0.278286,0.93631,0.312103,0.188174,4.30289,0.571176,69.937,0.00659298,0.000986634,0.0115833,6.42E-05,7.21065,5963,92.1819,111.829,70.1432,2.40964,595.742,85.2625,0.073972,1.22296,0.886464,5539.76,61.0492,0
312,6,3.90368,0.301227,0.279711,0.939063,0.313021,0.188424,4.31472,0.57065,70.0108,0.00654694,0.00100496,0.0115712,6.59E-05,7.21041,5958.52,92.3062,111.973,70.3818,2.40964,595.742,85.1086,0.073972,1.22296,0.888374,5539.79,60.8853,0
312,6,3.90368,0.301227,0.279711,0.939063,0.313021,0.188424,4.31472,0.57065,70.0108,0.00654694,0.00100496,0.0115712,6.59E-05,7.21041,5958.52,92.3062,111.973,70.3818,2.40964,595.742,85.1086,0.073972,1.22296,0.888374,5539.79,60.8853,0
313,6,3.9036,0.302764,0.281138,0.941779,0.313926,0.188558,4.3261,0.568245,69.8759,0.00652927,0.00102322,0.0115591,6.76E-05,7.20971,5933.04,92.2616,111.889,70.4109,2.40964,595.742,84.9084,0.073972,1.22296,0.891716,5539.83,60.6639,0
313,6,3.9036,0.302764,0.281138,0.941779,0.313926,0.188558,4.3261,0.568245,69.8759,0.00652927,0.00102322,0.0115591,6.76E-05,7.20971,5933.04,92.2616,111.889,70.4109,2.40964,595.742,84.9084,0.073972,1.22296,0.891716,5539.83,60.6639,0
314,6,3.90412,0.304308,0.282572,0.944474,0.314825,0.188635,4.33709,0.563728,69.8748,0.00654362,0.00104102,0.011547,6.93E-05,7.2085,5927.81,92.2198,111.831,70.3857,2.40964,595.742,84.8347,0.073972,1.22296,0.892071,5539.86,60.9084,0
314,6,3.90412,0.304308,0.282572,0.944474,0.314825,0.188635,4.33709,0.563728,69.8748,0.00654362,0.00104102,0.011547,6.93E-05,7.2085,5927.81,92.2198,111.831,70.3857,2.40964,595.742,84.8347,0.073972,1.22296,0.892071,5539.86,60.9084,0
315,6,3.9052,0.305866,0.284018,0.947165,0.315722,0.188707,4.34777,0.559307,69.9191,0.00650878,0.00105951,0.0115348,7.10E-05,7.20736,5927.15,92.1891,111.79,70.368,2.40964,595.742,84.7716,0.073972,1.22296,0.891851,5539.89,61.2824,0
315,6,3.9052,0.305866,0.284018,0.947165,0.315722,0.188707,4.34777,0.559307,69.9191,0.00650878,0.00105951,0.0115348,7.10E-05,7.20736,5927.15,92.1891,111.79,70.368,2.40964,595.742,84.7716,0.073972,1.22296,0.891851,5539.89,61.2824,0
316,6,3.90674,0.30744,0.28548,0.949868,0.316623,0.188781,4.35821,0.55482,69.9851,0.00645964,0.00107848,0.0115226,7.28E-05,7.20622,5928.89,92.1716,111.767,70.3611,2.40964,595.742,84.7165,0.073972,1.22296,0.891406,5539.92,61.473,0
316,6,3.90674,0.30744,0.28548,0.949868,0.316623,0.188781,4.35821,0.55482,69.9851,0.00645964,0.00107848,0.0115226,7.28E-05,7.20622,5928.89,92.1716,111.767,70.3611,2.40964,595.742,84.7165,0.073972,1.22296,0.891406,5539.92,61.473,0
317,6,3.90865,0.309033,0.286959,0.952596,0.317532,0.18886,4.36848,0.549918,70.0565,0.00641308,0.00109778,0.0115103,7.46E-05,7.20497,5931.64,92.167,111.759,70.3646,2.40964,595.742,84.6694,0.073972,1.22296,0.890945,5539.95,61.4621,0
317,6,3.90865,0.309033,0.286959,0.952596,0.317532,0.18886,4.36848,0.549918,70.0565,0.00641308,0.00109778,0.0115103,7.46E-05,7.20497,5931.64,92.167,111.759,70.3646,2.40964,595.742,84.6694,0.073972,1.22296,0.890945,5539.95,61.4621,0
318,6,3.91086,0.310648,0.288459,0.955358,0.318453,0.188958,4.37863,0.544704,70.1239,0.00636878,0.00111739,0.011498,7.64E-05,7.20365,5934.67,92.1745,111.766,70.3774,2.40964,595.742,84.6312,0.073972,1.22296,0.890568,5539.99,61.2896,0
318,6,3.91086,0.310648,0.288459,0.955358,0.318453,0.188958,4.37863,0.544704,70.1239,0.00636878,0.00111739,0.011498,7.64E-05,7.20365,5934.67,92.1745,111.766,70.3774,2.40964,595.742,84.6312,0.073972,1.22296,0.890568,5539.99,61.2896,0
319,6,3.9133,0.312287,0.289981,0.958164,0.319388,0.18909,4.38874,0.538105,70.232,0.00634193,0.00113707,0.0114856,7.82E-05,7.20196,5940.24,92.2204,111.813,70.4261,2.5974,603.799,84.5801,0.0761184,1.33584,0.890204,5540.03,61.024,0
319,6,3.9133,0.312287,0.289981,0.958164,0.319388,0.18909,4.38874,0.538105,70.232,0.00634193,0.00113707,0.0114856,7.82E-05,7.20196,5940.24,92.2204,111.813,70.4261,2.5974,603.799,84.5801,0.0761184,1.33584,0.890204,5540.03,61.024,0
320,6,3.91599,0.313953,0.291528,0.961019,0.32034,0.1893,4.39889,0.529065,70.2706,0.00636351,0.00115606,0.0114732,8.01E-05,7.19961,5942.46,92.2551,111.849,70.4594,2.5974,603.799,84.5654,0.0761184,1.33584,0.890228,5540.06,61.1987,0
320,6,3.91599,0.313953,0.291528,0.961019,0.32034,0.1893,4.39889,0.529065,70.2706,0.00636351,0.00115606,0.0114732,8.01E-05,7.19961,5942.46,92.2551,111.849,70.4594,2.5974,603.799,84.5654,0.0761184,1.33584,0.890228,5540.06,61.1987,0
321,6,3.91885,0.315647,0.293101,0.963928,0.321309,0.189633,4.4092,0.522477,70.2977,0.00633459,0.00117569,0.0114608,8.20E-05,7.19789,5944.09,92.2944,111.89,70.4962,2.5974,603.799,84.556,0.0761184,1.33584,0.890387,5540.09,61.5825,0
321,6,3.91885,0.315647,0.293101,0.963928,0.321309,0.189633,4.4092,0.522477,70.2977,0.00633459,0.00117569,0.0114608,8.20E-05,7.19789,5944.09,92.2944,111.89,70.4962,2.5974,603.799,84.556,0.0761184,1.33584,0.890387,5540.09,61.5825,0
322,6,3.92173,0.317365,0.294697,0.966892,0.322297,0.190078,4.41973,0.517356,70.3043,0.00628776,0.00119579,0.0114483,8.40E-05,7.19657,5944.28,92.3337,111.93,70.5325,2.5974,603.799,84.5506,0.0761184,1.33584,0.890764,5540.12,61.8154,0
322,6,3.92173,0.317365,0.294697,0.966892,0.322297,0.190078,4.41973,0.517356,70.3043,0.00628776,0.00119579,0.0114483,8.40E-05,7.19657,5944.28,92.3337,111.93,70.5325,2.5974,603.799,84.5506,0.0761184,1.33584,0.890764,5540.12,61.8154,0
323,6,3.92443,0.319104,0.296311,0.969911,0.323304,0.190615,4.4305,0.513208,70.2785,0.00624251,0.00121621,0.0114358,8.60E-05,7.1955,5941.92,92.3672,111.962,70.5626,2.5974,603.799,84.5482,0.0761184,1.33584,0.891462,5540.16,61.8457,0
323,6,3.92443,0.319104,0.296311,0.969911,0.323304,0.190615,4.4305,0.513208,70.2785,0.00624251,0.00121621,0.0114358,8.60E-05,7.1955,5941.92,92.3672,111.962,70.5626,2.5974,603.799,84.5482,0.0761184,1.33584,0.891462,5540.16,61.8457,0
324,6,3.92675,0.320854,0.297936,0.972976,0.324325,0.191229,4.44155,0.51054,70.214,0.00619926,0.0012369,0.0114233,8.80E-05,7.19482,5936.4,92.389,111.977,70.5814,2.5974,603.799,84.5472,0.0761184,1.33584,0.892518,5540.19,61.7089,0
324,6,3.92675,0.320854,0.297936,0.972976,0.324325,0.191229,4.44155,0.51054,70.214,0.00619926,0.0012369,0.0114233,8.80E-05,7.19482,5936.4,92.389,111.977,70.5814,2.5974,603.799,84.5472,0.0761184,1.33584,0.892518,5540.19,61.7089,0
325,6,3.92845,0.322604,0.299561,0.976071,0.325357,0.1919,4.45286,0.509775,69.9792,0.00616395,0.00125775,0.0114107,9.00E-05,7.19457,5916.13,92.3788,111.943,70.5697,2.5974,603.799,84.5413,0.0761184,1.33584,0.895474,5540.23,61.4439,0
325,6,3.92845,0.322604,0.299561,0.976071,0.325357,0.1919,4.45286,0.509775,69.9792,0.00616395,0.00125775,0.0114107,9.00E-05,7.19457,5916.13,92.3788,111.943,70.5697,2.5974,603.799,84.5413,0.0761184,1.33584,0.895474,5540.23,61.4439,0
326,6,3.92937,0.324343,0.301176,0.979175,0.326392,0.192624,4.46442,0.512881,69.825,0.00618735,0.00127765,0.011398,9.21E-05,7.19517,5902.43,92.3398,111.887,70.5343,2.5974,603.799,84.5317,0.0761184,1.33584,0.89715,5540.26,61.5365,0
326,6,3.92937,0.324343,0.301176,0.979175,0.326392,0.192624,4.46442,0.512881,69.825,0.00618735,0.00127765,0.011398,9.21E-05,7.19517,5902.43,92.3398,111.887,70.5343,2.5974,603.799,84.5317,0.0761184,1.33584,0.89715,5540.26,61.5365,0
327,6,3.92938,0.326058,0.302768,0.982263,0.327421,0.193398,4.4762,0.51776,69.6594,0.00616625,0.00129808,0.0113854,9.42E-05,7.19619,5889.6,91.7767,111.804,69.8119,2.5974,603.799,84.5485,0.0761184,1.33584,0.893371,5540.29,61.7793,0
327,6,3.92938,0.326058,0.302768,0.982263,0.327421,0.193398,4.4762,0.51776,69.6594,0.00616625,0.00129808,0.0113854,9.42E-05,7.19619,5889.6,91.7767,111.804,69.8119,2.5974,603.799,84.5485,0.0761184,1.33584,0.893371,5540.29,61.7793,0
328,6,3.92854,0.327741,0.304331,0.985307,0.328436,0.194188,4.48808,0.523325,69.4921,0.00612657,0.00131891,0.0113727,9.64E-05,7.19736,5915.85,91.3418,111.275,69.528,2.5974,603.799,85.1298,0.0761184,1.33584,0.885001,5540.33,61.911,0
328,6,3.92854,0.327741,0.304331,0.985307,0.328436,0.194188,4.48808,0.523325,69.4921,0.00612657,0.00131891,0.0113727,9.64E-05,7.19736,5915.85,91.3418,111.275,69.528,2.5974,603.799,85.1298,0.0761184,1.33584,0.885001,5540.33,61.911,0
329,6,3.92702,0.329388,0.30586,0.988287,0.329429,0.194952,4.49998,0.529136,69.3881,0.00608456,0.00134,0.01136,9.85E-05,7.19855,5922.74,91.2179,111.122,69.3509,2.5974,603.799,85.3567,0.0761184,1.33584,0.882718,5540.36,61.8731,0
329,6,3.92702,0.329388,0.30586,0.988287,0.329429,0.194952,4.49998,0.529136,69.3881,0.00608456,0.00134,0.01136,9.85E-05,7.19855,5922.74,91.2179,111.122,69.3509,2.5974,603.799,85.3567,0.0761184,1.33584,0.882718,5540.36,61.8731,0
330,6,3.9251,0.331,0.307357,0.991185,0.330395,0.195648,4.51176,0.534646,69.5174,0.00604433,0.00136129,0.0113472,0.000100748,7.19966,5939.23,91.1933,111.147,69.3088,2.5974,603.799,85.4352,0.0761184,1.33584,0.880022,5540.4,61.6994,0
330,6,3.9251,0.331,0.307357,0.991185,0.330395,0.195648,4.51176,0.534646,69.5174,0.00604433,0.00136129,0.0113472,0.000100748,7.19966,5939.23,91.1933,111.147,69.3088,2.5974,603.799,85.4352,0.0761184,1.33584,0.880022,5540.4,61.6994,0
331,6,3.92307,0.33258,0.308825,0.993994,0.331331,0.196247,4.52331,0.53934,69.6998,0.0060057,0.0013828,0.0113344,0.000102992,7.20056,5957.89,91.1958,111.219,69.3112,2.5974,603.799,85.4793,0.0761184,1.33584,0.877299,5540.43,61.4179,0
331,6,3.92307,0.33258,0.308825,0.993994,0.331331,0.196247,4.52331,0.53934,69.6998,0.0060057,0.0013828,0.0113344,0.000102992,7.20056,5957.89,91.1958,111.219,69.3112,2.5974,603.799,85.4793,0.0761184,1.33584,0.877299,5540.43,61.4179,0
332,6,3.92117,0.334136,0.310269,0.996715,0.332238,0.196731,4.53455,0.543338,69.9805,0.00597945,0.00140427,0.0113215,0.00010527,7.20129,5959.26,92.1842,111.814,70.1717,2.5974,603.799,85.156,0.0761184,1.33584,0.887039,5540.47,61.1337,0
332,6,3.92117,0.334136,0.310269,0.996715,0.332238,0.196731,4.53455,0.543338,69.9805,0.00597945,0.00140427,0.0113215,0.00010527,7.20129,5959.26,92.1842,111.814,70.1717,2.5974,603.799,85.156,0.0761184,1.33584,0.887039,5540.47,61.1337,0
333,6,3.91962,0.335673,0.311696,0.999357,0.333119,0.1971,4.54542,0.545894,70.0766,0.00599874,0.00142479,0.0113087,0.000107581,7.20164,5957.85,92.3171,111.973,70.4157,2.5974,603.799,85.019,0.0761184,1.33584,0.888582,5540.5,61.3166,0
333,6,3.91962,0.335673,0.311696,0.999357,0.333119,0.1971,4.54542,0.545894,70.0766,0.00599874,0.00142479,0.0113087,0.000107581,7.20164,5957.85,92.3171,111.973,70.4157,2.5974,603.799,85.019,0.0761184,1.33584,0.888582,5540.5,61.3166,0
334,6,3.91859,0.337201,0.313115,1.00193,0.333978,0.197389,4.5559,0.545782,70.0177,0.00597079,0.00144598,0.0112958,0.000109925,7.20147,5946.29,92.3242,111.967,70.4677,2.5974,603.799,84.9255,0.0761184,1.33584,0.890374,5540.54,61.7057,0
334,6,3.91859,0.337201,0.313115,1.00193,0.333978,0.197389,4.5559,0.545782,70.0177,0.00597079,0.00144598,0.0112958,0.000109925,7.20147,5946.29,92.3242,111.967,70.4677,2.5974,603.799,84.9255,0.0761184,1.33584,0.890374,5540.54,61.7057,0
335,6,3.91817,0.338727,0.314532,1.00446,0.334821,0.197593,4.566,0.544368,69.9672,0.00592605,0.00146769,0.0112828,0.000112304,7.20104,5936.83,92.2937,111.919,70.4597,2.5974,603.799,84.8516,0.0761184,1.33584,0.891475,5540.57,61.9341,0
335,6,3.91817,0.338727,0.314532,1.00446,0.334821,0.197593,4.566,0.544368,69.9672,0.00592605,0.00146769,0.0112828,0.000112304,7.20104,5936.83,92.2937,111.919,70.4597,2.5974,603.799,84.8516,0.0761184,1.33584,0.891475,5540.57,61.9341,0
336,6,3.91835,0.340258,0.315954,1.00696,0.335654,0.197715,4.57572,0.541956,69.972,0.00588286,0.00148974,0.0112698,0.000114716,7.2004,5933.09,92.2621,111.875,70.4421,2.5974,603.799,84.7924,0.0761184,1.33584,0.89171,5540.6,61.9502,0
336,6,3.91835,0.340258,0.315954,1.00696,0.335654,0.197715,4.57572,0.541956,69.972,0.00588286,0.00148974,0.0112698,0.000114716,7.2004,5933.09,92.2621,111.875,70.4421,2.5974,603.799,84.7924,0.0761184,1.33584,0.89171,5540.6,61.9502,0
337,6,3.91909,0.341799,0.317384,1.00945,0.336484,0.197769,4.58509,0.538687,70.0188,0.0058418,0.0015121,0.0112568,0.000117163,7.19956,5933.54,92.2405,111.847,70.4312,2.5974,603.799,84.7422,0.0761184,1.33584,0.891418,5540.64,61.7948,0
337,6,3.91909,0.341799,0.317384,1.00945,0.336484,0.197769,4.58509,0.538687,70.0188,0.0058418,0.0015121,0.0112568,0.000117163,7.19956,5933.54,92.2405,111.847,70.4312,2.5974,603.799,84.7422,0.0761184,1.33584,0.891418,5540.64,61.7948,0
338,6,3.92032,0.343354,0.318829,1.01195,0.337315,0.197779,4.59416,0.534272,70.1551,0.00580864,0.00153465,0.0112437,0.000119645,7.19846,5939.45,92.2331,111.836,70.4383,2.5974,603.799,84.6617,0.0761184,1.33584,0.890453,5540.68,61.5132,0
338,6,3.92032,0.343354,0.318829,1.01195,0.337315,0.197779,4.59416,0.534272,70.1551,0.00580864,0.00153465,0.0112437,0.000119645,7.19846,5939.45,92.2331,111.836,70.4383,2.5974,603.799,84.6617,0.0761184,1.33584,0.890453,5540.68,61.5132,0
339,6,3.92205,0.344929,0.320291,1.01446,0.338153,0.19779,4.60303,0.526274,70.2205,0.0058314,0.00155618,0.0112307,0.000122162,7.19646,5942.92,92.2462,111.85,70.455,2.5974,603.799,84.6322,0.0761184,1.33584,0.890068,5540.71,61.6027,0
339,6,3.92205,0.344929,0.320291,1.01446,0.338153,0.19779,4.60303,0.526274,70.2205,0.0058314,0.00155618,0.0112307,0.000122162,7.19646,5942.92,92.2462,111.85,70.455,2.5974,603.799,84.6322,0.0761184,1.33584,0.890068,5540.71,61.6027,0
340,6,3.9242,0.346528,0.321776,1.01701,0.339002,0.197865,4.6118,0.519813,70.2774,0.00580958,0.00157827,0.0112176,0.000124713,7.19485,5946.18,92.2692,111.875,70.4791,2.5974,603.799,84.6102,0.0761184,1.33584,0.889815,5540.74,61.9736,0
340,6,3.9242,0.346528,0.321776,1.01701,0.339002,0.197865,4.6118,0.519813,70.2774,0.00580958,0.00157827,0.0112176,0.000124713,7.19485,5946.18,92.2692,111.875,70.4791,2.5974,603.799,84.6102,0.0761184,1.33584,0.889815,5540.74,61.9736,0
341,6,3.92665,0.348152,0.323284,1.0196,0.339865,0.198012,4.62057,0.514149,70.3243,0.00576753,0.00160087,0.0112044,0.0001273,7.19343,5949.08,92.3004,111.909,70.5095,2.7933,608.926,84.595,0.0778603,1.44884,0.889702,5540.78,62.2259,0
341,6,3.92665,0.348152,0.323284,1.0196,0.339865,0.198012,4.62057,0.514149,70.3243,0.00576753,0.00160087,0.0112044,0.0001273,7.19343,5949.08,92.3004,111.909,70.5095,2.7933,608.926,84.595,0.0778603,1.44884,0.889702,5540.78,62.2259,0
342,6,3.92931,0.349801,0.324816,1.02224,0.340745,0.198224,4.62939,0.508393,70.361,0.00572591,0.00162383,0.0111912,0.000129922,7.19198,5951.52,92.338,111.949,70.5447,2.7933,608.926,84.5855,0.0778603,1.44884,0.889725,5540.81,62.2718,0
342,6,3.92931,0.349801,0.324816,1.02224,0.340745,0.198224,4.62939,0.508393,70.361,0.00572591,0.00162383,0.0111912,0.000129922,7.19198,5951.52,92.338,111.949,70.5447,2.7933,608.926,84.5855,0.0778603,1.44884,0.889725,5540.81,62.2718,0
343,6,3.9321,0.351477,0.326372,1.02493,0.341643,0.198502,4.63832,0.502697,70.3858,0.00568627,0.00164708,0.011178,0.00013258,7.19055,5953.26,92.3795,111.993,70.5829,2.7933,608.926,84.5804,0.0778603,1.44884,0.88989,5540.85,62.15,0
343,6,3.9321,0.351477,0.326372,1.02493,0.341643,0.198502,4.63832,0.502697,70.3858,0.00568627,0.00164708,0.011178,0.00013258,7.19055,5953.26,92.3795,111.993,70.5829,2.7933,608.926,84.5804,0.0778603,1.44884,0.88989,5540.85,62.15,0
344,6,3.93487,0.353178,0.327951,1.02768,0.342561,0.198852,4.64742,0.497471,70.3537,0.00564921,0.00167059,0.0111648,0.000135274,7.18926,5950.49,92.4528,112.065,70.6486,2.7933,608.926,84.5796,0.0778603,1.44884,0.891059,5540.89,61.8927,0
344,6,3.93487,0.353178,0.327951,1.02768,0.342561,0.198852,4.64742,0.497471,70.3537,0.00564921,0.00167059,0.0111648,0.000135274,7.18926,5950.49,92.4528,112.065,70.6486,2.7933,608.926,84.5796,0.0778603,1.44884,0.891059,5540.89,61.8927,0
345,6,3.93742,0.354895,0.329545,1.03049,0.343496,0.199288,4.65674,0.491823,70.2785,0.00567033,0.00169308,0.0111515,0.000138003,7.18788,5944.26,92.4727,112.078,70.6649,2.7933,608.926,84.5815,0.0778603,1.44884,0.892199,5540.92,61.9172,0
345,6,3.93742,0.354895,0.329545,1.03049,0.343496,0.199288,4.65674,0.491823,70.2785,0.00567033,0.00169308,0.0111515,0.000138003,7.18788,5944.26,92.4727,112.078,70.6649,2.7933,608.926,84.5815,0.0778603,1.44884,0.892199,5540.92,61.9172,0
346,6,3.93946,0.356618,0.331145,1.03334,0.344445,0.199846,4.66635,0.49079,70.1644,0.00565444,0.00171581,0.0111382,0.000140769,7.18761,5934.67,92.4743,112.068,70.6643,2.7933,608.926,84.5823,0.0778603,1.44884,0.89366,5540.95,62.2918,0
