Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
51.00,0,3.52345,0.00649116,0.0060275,0.00528653,0.00176218,1.00565e-05,0,0.975078,70.0943,0.106781,0,0.00777458,0,7.3845,5789.7,92.169,111.353,70.6386,5.72519,538.698,82.5986,0.0480992,2.62795,0.91347,5533.82,58.1389,0
51.00,0,3.52345,0.00649116,0.0060275,0.00528653,0.00176218,1.00565e-05,0,0.975078,70.0943,0.106781,0,0.00777458,0,7.3845,5789.7,92.169,111.353,70.6386,5.72519,538.698,82.5986,0.0480992,2.62795,0.91347,5533.82,58.1389,0
52.00,0,3.525,0.00682981,0.00634197,0.00596685,0.00198895,0,0,0.974722,70.1339,0.108088,0,0.00801493,0,7.38347,5794.95,92.1603,111.353,70.625,5.72519,538.698,82.627,0.0480992,2.62795,0.912532,5533.85,57.7631,0
52.00,0,3.525,0.00682981,0.00634197,0.00596685,0.00198895,0,0,0.974722,70.1339,0.108088,0,0.00801493,0,7.38347,5794.95,92.1603,111.353,70.625,5.72519,538.698,82.627,0.0480992,2.62795,0.912532,5533.85,57.7631,0
53.00,0,3.5267,0.00718061,0.00666771,0.00668989,0.00222996,0,0,0.974231,70.1457,0.109219,0,0.00825754,0,7.38215,5800.63,92.1626,111.369,70.6121,5.72519,538.698,82.6939,0.0480992,2.62795,0.91163,5533.89,57.3453,0
53.00,0,3.5267,0.00718061,0.00666771,0.00668989,0.00222996,0,0,0.974231,70.1457,0.109219,0,0.00825754,0,7.38215,5800.63,92.1626,111.369,70.6121,5.72519,538.698,82.6939,0.0480992,2.62795,0.91163,5533.89,57.3453,0
54.00,0,3.52854,0.00754312,0.00700433,0.00745906,0.00248635,0,0,0.973676,70.0969,0.110065,0,0.00850226,0,7.38086,5799.15,92.1626,111.37,70.6032,5.72519,538.698,82.7305,0.0480992,2.62795,0.911846,5533.92,57.3774,0
54.00,0,3.52854,0.00754312,0.00700433,0.00745906,0.00248635,0,0,0.973676,70.0969,0.110065,0,0.00850226,0,7.38086,5799.15,92.1626,111.37,70.6032,5.72519,538.698,82.7305,0.0480992,2.62795,0.911846,5533.92,57.3774,0
55.00,0,3.53036,0.00791388,0.0073486,0.00827491,0.0027583,4.92501e-06,0,0.973304,70.0084,0.111169,0,0.00874909,0,7.38019,5794.36,92.1542,111.359,70.5863,5.72519,538.698,82.7667,0.0480992,2.62795,0.912498,5533.95,57.5514,0
55.00,0,3.53036,0.00791388,0.0073486,0.00827491,0.0027583,4.92501e-06,0,0.973304,70.0084,0.111169,0,0.00874909,0,7.38019,5794.36,92.1542,111.359,70.5863,5.72519,538.698,82.7667,0.0480992,2.62795,0.912498,5533.95,57.5514,0
56.00,0,3.53203,0.00828882,0.00769676,0.00913452,0.00304484,1.56639e-05,0,0.97302,69.8855,0.112374,0,0.00899806,0,7.37984,5786.53,92.1325,111.332,70.5576,5.72519,538.698,82.8001,0.0480992,2.62795,0.91349,5533.98,57.5648,0
56.00,0,3.53203,0.00828882,0.00769676,0.00913452,0.00304484,1.56639e-05,0,0.97302,69.8855,0.112374,0,0.00899806,0,7.37984,5786.53,92.1325,111.332,70.5576,5.72519,538.698,82.8001,0.0480992,2.62795,0.91349,5533.98,57.5648,0
57.00,0,3.53349,0.00866443,0.00804554,0.0100323,0.00334412,1.99863e-05,0,0.97277,69.7372,0.113576,0,0.00924916,0,7.37967,5776.23,91.5944,111.288,70.1463,5.72519,538.698,82.8285,0.0480992,2.62795,0.909521,5534.01,57.3277,0
57.00,0,3.53349,0.00866443,0.00804554,0.0100323,0.00334412,1.99863e-05,0,0.97277,69.7372,0.113576,0,0.00924916,0,7.37967,5776.23,91.5944,111.288,70.1463,5.72519,538.698,82.8285,0.0480992,2.62795,0.909521,5534.01,57.3277,0
58.00,0,3.53472,0.00903801,0.00839243,0.0109615,0.00365384,2.03677e-05,0,0.972551,69.5692,0.114781,0,0.00950236,0,7.37966,5805.89,91.1882,110.805,69.652,5.72519,538.698,83.4549,0.0480992,2.62795,0.900672,5534.05,56.9547,0
58.00,0,3.53472,0.00903801,0.00839243,0.0109615,0.00365384,2.03677e-05,0,0.972551,69.5692,0.114781,0,0.00950236,0,7.37966,5805.89,91.1882,110.805,69.652,5.72519,538.698,83.4549,0.0480992,2.62795,0.900672,5534.05,56.9547,0
59.00,0,3.53574,0.00940794,0.00873595,0.0119153,0.00397178,1.41862e-05,0,0.972352,69.3956,0.115986,0,0.00975764,0,7.37972,5812.31,91.0872,110.671,69.4109,5.72519,538.698,83.7562,0.0480992,2.62795,0.898626,5534.08,56.4917,0
59.00,0,3.53574,0.00940794,0.00873595,0.0119153,0.00397178,1.41862e-05,0,0.972352,69.3956,0.115986,0,0.00975764,0,7.37972,5812.31,91.0872,110.671,69.4109,5.72519,538.698,83.7562,0.0480992,2.62795,0.898626,5534.08,56.4917,0
60.00,0,3.53664,0.00977421,0.00907605,0.0128885,0.00429617,2.61047e-06,0,0.972058,69.4496,0.116956,0,0.0100149,0,7.37974,5837.2,91.0937,110.741,69.3544,5.72519,538.698,84.0493,0.0480992,2.62795,0.894844,5534.12,56.0867,0
60.00,0,3.53664,0.00977421,0.00907605,0.0128885,0.00429617,2.61047e-06,0,0.972058,69.4496,0.116956,0,0.0100149,0,7.37974,5837.2,91.0937,110.741,69.3544,5.72519,538.698,84.0493,0.0480992,2.62795,0.894844,5534.12,56.0867,0
61.00,0,3.53753,0.0101384,0.0094142,0.0138784,0.00462615,8.49056e-06,0,0.971723,69.513,0.117799,0,0.0102741,0,7.37955,5849.89,91.1113,110.798,69.3573,5.72519,538.698,84.1552,0.0480992,2.62795,0.893076,5534.15,56.0661,0
61.00,0,3.53753,0.0101384,0.0094142,0.0138784,0.00462615,8.49056e-06,0,0.971723,69.513,0.117799,0,0.0102741,0,7.37955,5849.89,91.1113,110.798,69.3573,5.72519,538.698,84.1552,0.0480992,2.62795,0.893076,5534.15,56.0661,0
62.00,0,3.53849,0.0105028,0.00975259,0.0148857,0.00496189,4.5314e-05,0,0.971397,69.5774,0.118817,0,0.0105352,0,7.3792,5861.8,91.131,110.855,69.3637,5.72519,538.698,84.2485,0.0480992,2.62795,0.891458,5534.18,56.1564,0
62.00,0,3.53849,0.0105028,0.00975259,0.0148857,0.00496189,4.5314e-05,0,0.971397,69.5774,0.118817,0,0.0105352,0,7.3792,5861.8,91.131,110.855,69.3637,5.72519,538.698,84.2485,0.0480992,2.62795,0.891458,5534.18,56.1564,0
63.00,0,3.53961,0.0108698,0.0100934,0.0159133,0.00530443,0.000104854,0,0.971064,69.6403,0.119911,0,0.0107982,0,7.37875,5873.02,91.1547,110.915,69.3736,5.72519,538.698,84.3337,0.0480992,2.62795,0.889993,5534.22,56.1524,0
63.00,0,3.53961,0.0108698,0.0100934,0.0159133,0.00530443,0.000104854,0,0.971064,69.6403,0.119911,0,0.0107982,0,7.37875,5873.02,91.1547,110.915,69.3736,5.72519,538.698,84.3337,0.0480992,2.62795,0.889993,5534.22,56.1524,0
64.00,0,3.5409,0.0112414,0.0104384,0.0169661,0.00565536,0.000173951,0,0.970686,69.6972,0.121015,0,0.0110631,0,7.37819,5883.46,91.1844,110.98,69.3878,5.72519,538.698,84.4145,0.0480992,2.62795,0.888714,5534.25,56.0168,0
64.00,0,3.5409,0.0112414,0.0104384,0.0169661,0.00565536,0.000173951,0,0.970686,69.6972,0.121015,0,0.0110631,0,7.37819,5883.46,91.1844,110.98,69.3878,5.72519,538.698,84.4145,0.0480992,2.62795,0.888714,5534.25,56.0168,0
65.00,0,3.54239,0.0116192,0.0107893,0.0180499,0.00601663,0.000245957,0,0.970264,69.7443,0.12212,0,0.0113299,0,7.37755,5892.93,91.2211,111.049,69.4074,5.72519,538.698,84.4934,0.0480992,2.62795,0.887658,5534.29,55.7739,0
65.00,0,3.54239,0.0116192,0.0107893,0.0180499,0.00601663,0.000245957,0,0.970264,69.7443,0.12212,0,0.0113299,0,7.37755,5892.93,91.2211,111.049,69.4074,5.72519,538.698,84.4934,0.0480992,2.62795,0.887658,5534.29,55.7739,0
66.00,0,3.54409,0.0120046,0.0111472,0.019171,0.00639035,0.000316151,0,0.969803,69.7786,0.123236,0,0.0115984,0,7.37685,5902.41,91.7715,111.121,69.4324,5.72519,538.698,84.5877,0.0480992,2.62795,0.891816,5534.32,55.4923,0
66.00,0,3.54409,0.0120046,0.0111472,0.019171,0.00639035,0.000316151,0,0.969803,69.7786,0.123236,0,0.0115984,0,7.37685,5902.41,91.7715,111.121,69.4324,5.72519,538.698,84.5877,0.0480992,2.62795,0.891816,5534.32,55.4923,0
67.00,0,3.546,0.0123986,0.011513,0.0203358,0.00677859,0.000368111,0,0.969019,69.8077,0.12408,0,0.0118687,0,7.3757,5863.14,92.3254,111.745,70.5005,5.72519,538.698,83.9899,0.0480992,2.62795,0.903418,5534.36,55.3217,0
67.00,0,3.546,0.0123986,0.011513,0.0203358,0.00677859,0.000368111,0,0.969019,69.8077,0.12408,0,0.0118687,0,7.3757,5863.14,92.3254,111.745,70.5005,5.72519,538.698,83.9899,0.0480992,2.62795,0.903418,5534.36,55.3217,0
68.00,0,3.54815,0.012802,0.0118875,0.0215498,0.00718326,0.000426158,0,0.968264,69.6796,0.12488,0,0.0121406,0,7.37466,5846.77,91.8248,111.714,70.1364,5.72519,538.698,83.9093,0.0480992,2.62795,0.900803,5534.39,55.4853,0
68.00,0,3.54815,0.012802,0.0118875,0.0215498,0.00718326,0.000426158,0,0.968264,69.6796,0.12488,0,0.0121406,0,7.37466,5846.77,91.8248,111.714,70.1364,5.72519,538.698,83.9093,0.0480992,2.62795,0.900803,5534.39,55.4853,0
69.00,0,3.55047,0.0132143,0.0122704,0.0228177,0.0076059,0.000509873,0,0.967597,69.5729,0.12582,0,0.0124142,0,7.37382,5871.16,91.4243,111.228,69.718,5.72519,538.698,84.3887,0.0480992,2.62795,0.892967,5534.43,55.6572,0
69.00,0,3.55047,0.0132143,0.0122704,0.0228177,0.0076059,0.000509873,0,0.967597,69.5729,0.12582,0,0.0124142,0,7.37382,5871.16,91.4243,111.228,69.718,5.72519,538.698,84.3887,0.0480992,2.62795,0.892967,5534.43,55.6572,0
70.00,0,3.55292,0.0136352,0.0126612,0.0241434,0.0080478,0.000621165,0,0.966962,69.5352,0.126824,0,0.0126894,0,7.37308,5878.35,91.3311,111.113,69.5167,5.72519,538.698,84.5377,0.0480992,2.62795,0.890925,5534.46,55.6955,0
70.00,0,3.55292,0.0136352,0.0126612,0.0241434,0.0080478,0.000621165,0,0.966962,69.5352,0.126824,0,0.0126894,0,7.37308,5878.35,91.3311,111.113,69.5167,5.72519,538.698,84.5377,0.0480992,2.62795,0.890925,5534.46,55.6955,0
71.00,0,3.55548,0.0140642,0.0130596,0.0255302,0.00851007,0.000752955,0,0.966297,69.6763,0.127836,0,0.0129663,0,7.37236,5892.68,91.3427,111.167,69.5071,2.85442,548.961,84.5723,0.0497799,1.33451,0.888879,5534.5,55.6002,0
71.00,0,3.55548,0.0140642,0.0130596,0.0255302,0.00851007,0.000752955,0,0.966297,69.6763,0.127836,0,0.0129663,0,7.37236,5892.68,91.3427,111.167,69.5071,2.85442,548.961,84.5723,0.0497799,1.33451,0.888879,5534.5,55.6002,0
72.00,0,3.55813,0.0145009,0.0134652,0.0269812,0.00899374,0.000901795,0,0.965608,69.8099,0.128859,0,0.0132447,0,7.37169,5908.72,91.9024,111.266,69.5393,2.85442,548.961,84.6401,0.0497799,1.33451,0.892146,5534.53,55.4582,0
72.00,0,3.55813,0.0145009,0.0134652,0.0269812,0.00899374,0.000901795,0,0.965608,69.8099,0.128859,0,0.0132447,0,7.37169,5908.72,91.9024,111.266,69.5393,2.85442,548.961,84.6401,0.0497799,1.33451,0.892146,5534.53,55.4582,0
73.00,0,3.56084,0.0149448,0.0138773,0.0284989,0.00949963,0.00104341,0,0.964892,69.8926,0.129883,0,0.0135248,0,7.37105,5874.45,92.5149,111.955,70.6522,2.85442,548.961,84.0497,0.0497799,1.33451,0.903589,5534.57,55.2232,0
73.00,0,3.56084,0.0149448,0.0138773,0.0284989,0.00949963,0.00104341,0,0.964892,69.8926,0.129883,0,0.0135248,0,7.37105,5874.45,92.5149,111.955,70.6522,2.85442,548.961,84.0497,0.0497799,1.33451,0.903589,5534.57,55.2232,0
74.00,0,3.56363,0.0153951,0.0142955,0.0300847,0.0100282,0.00118149,0,0.963716,69.7403,0.130594,0,0.0138063,0,7.37014,5854.1,92.0273,111.948,70.3199,2.85442,548.961,83.9414,0.0497799,1.33451,0.901734,5534.6,55.1621,0
74.00,0,3.56363,0.0153951,0.0142955,0.0300847,0.0100282,0.00118149,0,0.963716,69.7403,0.130594,0,0.0138063,0,7.37014,5854.1,92.0273,111.948,70.3199,2.85442,548.961,83.9414,0.0497799,1.33451,0.901734,5534.6,55.1621,0
75.00,0,3.56646,0.0158507,0.0147185,0.0317386,0.0105795,0.00135512,0,0.962784,69.5845,0.131354,0,0.0140892,0,7.36955,5876.82,91.6435,111.468,69.8926,2.85442,548.961,84.4559,0.0497799,1.33451,0.894337,5534.64,55.3605,0
75.00,0,3.56646,0.0158507,0.0147185,0.0317386,0.0105795,0.00135512,0,0.962784,69.5845,0.131354,0,0.0140892,0,7.36955,5876.82,91.6435,111.468,69.8926,2.85442,548.961,84.4559,0.0497799,1.33451,0.894337,5534.64,55.3605,0
76.00,0,3.56924,0.0163098,0.0151448,0.033459,0.011153,0.00157669,0,0.962031,69.4782,0.132228,0,0.0143736,0,7.36919,5880.33,91.5635,111.353,69.6959,2.85442,548.961,84.6356,0.0497799,1.33451,0.892991,5534.67,55.5631,0
76.00,0,3.56924,0.0163098,0.0151448,0.033459,0.011153,0.00157669,0,0.962031,69.4782,0.132228,0,0.0143736,0,7.36919,5880.33,91.5635,111.353,69.6959,2.85442,548.961,84.6356,0.0497799,1.33451,0.892991,5534.67,55.5631,0
77.00,0,3.57188,0.0167705,0.0155726,0.0352425,0.0117475,0.00183465,0,0.961369,69.5355,0.133151,0,0.0146594,0,7.36897,5889.75,91.5783,111.391,69.6832,2.85442,548.961,84.7013,0.0497799,1.33451,0.891719,5534.71,55.6303,0
77.00,0,3.57188,0.0167705,0.0155726,0.0352425,0.0117475,0.00183465,0,0.961369,69.5355,0.133151,0,0.0146594,0,7.36897,5889.75,91.5783,111.391,69.6832,2.85442,548.961,84.7013,0.0497799,1.33451,0.891719,5534.71,55.6303,0
78.00,0,3.5743,0.0172309,0.0160001,0.0370841,0.0123614,0.00211672,0,0.960745,69.5734,0.134083,0,0.0149467,0,7.36886,5897.58,91.6161,111.452,69.7014,2.85442,548.961,84.7676,0.0497799,1.33451,0.890927,5534.74,55.5672,0
78.00,0,3.5743,0.0172309,0.0160001,0.0370841,0.0123614,0.00211672,0,0.960745,69.5734,0.134083,0,0.0149467,0,7.36886,5897.58,91.6161,111.452,69.7014,2.85442,548.961,84.7676,0.0497799,1.33451,0.890927,5534.74,55.5672,0
79.00,0,3.57643,0.0176893,0.0164258,0.0389757,0.0129919,0.00241532,0,0.960164,69.541,0.135023,0,0.0152354,0,7.36885,5900.76,91.6578,111.5,69.719,2.85442,548.961,84.8529,0.0497799,1.33451,0.890876,5534.78,55.3967,0
79.00,0,3.57643,0.0176893,0.0164258,0.0389757,0.0129919,0.00241532,0,0.960164,69.541,0.135023,0,0.0152354,0,7.36885,5900.76,91.6578,111.5,69.719,2.85442,548.961,84.8529,0.0497799,1.33451,0.890876,5534.78,55.3967,0
80.00,0,3.5783,0.0181443,0.0168483,0.0409085,0.0136362,0.00272545,0,0.959624,69.4558,0.135967,0,0.0155255,0,7.36893,5899.97,91.6949,111.532,69.7326,2.85442,548.961,84.9457,0.0497799,1.33451,0.891375,5534.82,55.1355,0
80.00,0,3.5783,0.0181443,0.0168483,0.0409085,0.0136362,0.00272545,0,0.959624,69.4558,0.135967,0,0.0155255,0,7.36893,5899.97,91.6949,111.532,69.7326,2.85442,548.961,84.9457,0.0497799,1.33451,0.891375,5534.82,55.1355,0
81.00,0,3.57993,0.0185946,0.0172664,0.0428748,0.0142916,0.00304551,0,0.958921,69.2137,0.136738,0,0.0158169,0,7.36916,5890.74,91.7254,111.53,69.7319,2.85442,548.961,85.1095,0.0497799,1.33451,0.893074,5534.86,54.9229,0
81.00,0,3.57993,0.0185946,0.0172664,0.0428748,0.0142916,0.00304551,0,0.958921,69.2137,0.136738,0,0.0158169,0,7.36916,5890.74,91.7254,111.53,69.7319,2.85442,548.961,85.1095,0.0497799,1.33451,0.893074,5534.86,54.9229,0
82.00,0,3.58138,0.0190392,0.0176792,0.0448676,0.0149559,0.0033957,0,0.958288,69.0825,0.137392,0,0.0161095,0,7.36946,5883.71,91.7081,111.492,69.709,2.85442,548.961,85.1694,0.0497799,1.33451,0.893953,5534.89,55.0836,0
82.00,0,3.58138,0.0190392,0.0176792,0.0448676,0.0149559,0.0033957,0,0.958288,69.0825,0.137392,0,0.0161095,0,7.36946,5883.71,91.7081,111.492,69.709,2.85442,548.961,85.1694,0.0497799,1.33451,0.893953,5534.89,55.0836,0
83.00,0,3.58266,0.0194777,0.0180864,0.046881,0.015627,0.00378009,0,0.957813,68.9549,0.138168,0,0.0164034,0,7.36972,5875.82,91.6664,111.427,69.6678,2.85442,548.961,85.2124,0.0497799,1.33451,0.894712,5534.93,55.3381,0
83.00,0,3.58266,0.0194777,0.0180864,0.046881,0.015627,0.00378009,0,0.957813,68.9549,0.138168,0,0.0164034,0,7.36972,5875.82,91.6664,111.427,69.6678,2.85442,548.961,85.2124,0.0497799,1.33451,0.894712,5534.93,55.3381,0
84.00,0,3.5838,0.0199101,0.018488,0.0489101,0.0163034,0.00418368,0,0.957418,68.8362,0.139006,0,0.0166986,0,7.36995,5867.55,91.6008,111.339,69.6084,2.85442,548.961,85.2392,0.0497799,1.33451,0.895283,5534.96,55.4798,0
84.00,0,3.5838,0.0199101,0.018488,0.0489101,0.0163034,0.00418368,0,0.957418,68.8362,0.139006,0,0.0166986,0,7.36995,5867.55,91.6008,111.339,69.6084,2.85442,548.961,85.2392,0.0497799,1.33451,0.895283,5534.96,55.4798,0
85.00,0,3.58483,0.0203368,0.0188842,0.050951,0.0169837,0.00459272,0,0.957036,68.7297,0.139863,0,0.016995,0,7.37015,5859.33,91.5136,111.229,69.5318,2.85442,548.961,85.2518,0.0497799,1.33451,0.895621,5535,55.4625,0
85.00,0,3.58483,0.0203368,0.0188842,0.050951,0.0169837,0.00459272,0,0.957036,68.7297,0.139863,0,0.016995,0,7.37015,5859.33,91.5136,111.229,69.5318,2.85442,548.961,85.2518,0.0497799,1.33451,0.895621,5535,55.4625,0
86.00,0,3.58578,0.0207583,0.0192756,0.0530012,0.0176671,0.00499993,0,0.956658,68.6371,0.140733,0,0.0172927,0,7.37031,5851.5,91.4078,111.101,69.4402,2.85442,548.961,85.2528,0.0497799,1.33451,0.895706,5535.04,55.3072,0
86.00,0,3.58578,0.0207583,0.0192756,0.0530012,0.0176671,0.00499993,0,0.956658,68.6371,0.140733,0,0.0172927,0,7.37031,5851.5,91.4078,111.101,69.4402,2.85442,548.961,85.2528,0.0497799,1.33451,0.895706,5535.04,55.3072,0
87.00,0,3.58669,0.0211753,0.0196628,0.0550589,0.018353,0.00540242,0,0.956278,68.5589,0.141611,0,0.0175916,0,7.37043,5844.31,91.2866,110.959,69.3358,2.85442,548.961,85.245,0.0497799,1.33451,0.895535,5535.08,55.0328,0
87.00,0,3.58669,0.0211753,0.0196628,0.0550589,0.018353,0.00540242,0,0.956278,68.5589,0.141611,0,0.0175916,0,7.37043,5844.31,91.2866,110.959,69.3358,2.85442,548.961,85.245,0.0497799,1.33451,0.895535,5535.08,55.0328,0
88.00,0,3.5876,0.0215886,0.0200465,0.0571237,0.0190412,0.00579989,0,0.955811,68.4478,0.142438,0,0.0178917,0,7.3705,5832.68,91.0144,110.651,69.1004,2.85442,548.961,85.2135,0.0497799,1.33451,0.894454,5535.12,54.6878,0
88.00,0,3.5876,0.0215886,0.0200465,0.0571237,0.0190412,0.00579989,0,0.955811,68.4478,0.142438,0,0.0178917,0,7.3705,5832.68,91.0144,110.651,69.1004,2.85442,548.961,85.2135,0.0497799,1.33451,0.894454,5535.12,54.6878,0
89.00,0,3.58856,0.0219993,0.020428,0.0591958,0.0197319,0.00620967,0,0.955147,68.4626,0.143032,0,0.0181929,0,7.37043,5831.88,90.8801,110.509,68.9869,2.85442,548.961,85.1835,0.0497799,1.33451,0.893161,5535.16,54.6602,0
89.00,0,3.58856,0.0219993,0.020428,0.0591958,0.0197319,0.00620967,0,0.955147,68.4626,0.143032,0,0.0181929,0,7.37043,5831.88,90.8801,110.509,68.9869,2.85442,548.961,85.1835,0.0497799,1.33451,0.893161,5535.16,54.6602,0
90.00,0,3.58963,0.0224093,0.0208086,0.0612772,0.0204257,0.00665304,0,0.95455,68.5656,0.14372,0,0.0184952,0,7.37022,5837.55,90.7608,110.398,68.8923,2.85442,548.961,85.1382,0.0497799,1.33451,0.89104,5535.19,54.8239,0
90.00,0,3.58963,0.0224093,0.0208086,0.0612772,0.0204257,0.00665304,0,0.95455,68.5656,0.14372,0,0.0184952,0,7.37022,5837.55,90.7608,110.398,68.8923,2.85442,548.961,85.1382,0.0497799,1.33451,0.89104,5535.19,54.8239,0
91.00,0,3.59085,0.0228202,0.0211902,0.0633714,0.0211238,0.00712171,0,0.953955,68.736,0.144478,0,0.0187986,0,7.36991,5848.37,90.662,110.322,68.8182,2.85442,548.961,85.0844,0.0497799,1.33451,0.888356,5535.23,54.9302,0
91.00,0,3.59085,0.0228202,0.0211902,0.0633714,0.0211238,0.00712171,0,0.953955,68.736,0.144478,0,0.0187986,0,7.36991,5848.37,90.662,110.322,68.8182,2.85442,548.961,85.0844,0.0497799,1.33451,0.888356,5535.23,54.9302,0
92.00,0,3.59226,0.0232337,0.0215741,0.0654835,0.0218278,0.00759711,0.000107455,0.9533,68.9385,0.145268,0,0.0191031,0,7.36952,5862.04,90.5875,110.281,68.7641,2.85442,548.961,85.0328,0.0497799,1.33451,0.885507,5535.27,54.8808,0
92.00,0,3.59226,0.0232337,0.0215741,0.0654835,0.0218278,0.00759711,0.000107455,0.9533,68.9385,0.145268,0,0.0191031,0,7.36952,5862.04,90.5875,110.281,68.7641,2.85442,548.961,85.0328,0.0497799,1.33451,0.885507,5535.27,54.8808,0
93.00,0,3.59387,0.0236513,0.0219619,0.0676194,0.0225398,0.0080692,0.000734623,0.952565,69.1434,0.14607,0,0.0194087,0,7.36904,5876.74,90.5404,110.275,68.7297,2.85442,548.961,84.9935,0.0497799,1.33451,0.882804,5535.3,54.7001,0
93.00,0,3.59387,0.0236513,0.0219619,0.0676194,0.0225398,0.0080692,0.000734623,0.952565,69.1434,0.14607,0,0.0194087,0,7.36904,5876.74,90.5404,110.275,68.7297,2.85442,548.961,84.9935,0.0497799,1.33451,0.882804,5535.3,54.7001,0
94.00,0,3.5957,0.0240741,0.0223545,0.0697856,0.0232619,0.00853519,0.00191416,0.951748,69.331,0.146883,0,0.0197154,0,7.3685,5891.32,90.5227,110.3,68.7155,2.85442,548.961,84.9739,0.0497799,1.33451,0.880439,5535.34,54.415,0
94.00,0,3.5957,0.0240741,0.0223545,0.0697856,0.0232619,0.00853519,0.00191416,0.951748,69.331,0.146883,0,0.0197154,0,7.3685,5891.32,90.5227,110.3,68.7155,2.85442,548.961,84.9739,0.0497799,1.33451,0.880439,5535.34,54.415,0
95.00,0,3.59773,0.024503,0.0227527,0.0719887,0.0239962,0.00899405,0.00361193,0.950839,69.6155,0.147699,0,0.0200231,0,7.36791,5917.6,90.5731,110.443,68.7464,2.85442,548.961,85.004,0.0497799,1.33451,0.877057,5535.39,54.0497,0
95.00,0,3.59773,0.024503,0.0227527,0.0719887,0.0239962,0.00899405,0.00361193,0.950839,69.6155,0.147699,0,0.0200231,0,7.36791,5917.6,90.5731,110.443,68.7464,2.85442,548.961,85.004,0.0497799,1.33451,0.877057,5535.39,54.0497,0
96.00,0,3.59999,0.0249388,0.0231575,0.0742347,0.0247449,0.00945291,0.00580948,0.94922,69.7051,0.148275,0,0.0203318,0,7.3669,5928.51,90.6352,110.544,68.788,2.85442,548.961,85.0512,0.0497799,1.33451,0.876085,5535.42,53.9044,0
96.00,0,3.59999,0.0249388,0.0231575,0.0742347,0.0247449,0.00945291,0.00580948,0.94922,69.7051,0.148275,0,0.0203318,0,7.3669,5928.51,90.6352,110.544,68.788,2.85442,548.961,85.0512,0.0497799,1.33451,0.876085,5535.42,53.9044,0
97.00,0,3.60249,0.0253822,0.0235691,0.0765293,0.0255098,0.00993679,0.00851915,0.947811,69.7619,0.148865,0,0.0206414,0,7.36608,5937.7,90.7156,110.656,68.8437,2.85442,548.961,85.1138,0.0497799,1.33451,0.875555,5535.46,54.0866,0
97.00,0,3.60249,0.0253822,0.0235691,0.0765293,0.0255098,0.00993679,0.00851915,0.947811,69.7619,0.148865,0,0.0206414,0,7.36608,5937.7,90.7156,110.656,68.8437,2.85442,548.961,85.1138,0.0497799,1.33451,0.875555,5535.46,54.0866,0
98.00,0,3.60518,0.0258329,0.0239877,0.0788774,0.0262925,0.0104503,0.0117453,0.94656,69.791,0.149525,0,0.0209519,0,7.3654,5946.02,91.3165,110.775,68.9101,2.85442,548.961,85.1976,0.0497799,1.33451,0.880397,5535.5,54.4025,0
98.00,0,3.60518,0.0258329,0.0239877,0.0788774,0.0262925,0.0104503,0.0117453,0.94656,69.791,0.149525,0,0.0209519,0,7.3654,5946.02,91.3165,110.775,68.9101,2.85442,548.961,85.1976,0.0497799,1.33451,0.880397,5535.5,54.4025,0
99.00,0,3.60798,0.0262905,0.0244127,0.0812833,0.0270944,0.0109562,0.0154365,0.94534,69.7973,0.150231,0,0.0212632,0,7.36479,5914.68,91.7945,111.309,69.7913,2.85442,548.961,84.7409,0.0497799,1.33451,0.889905,5535.54,54.574,0
99.00,0,3.60798,0.0262905,0.0244127,0.0812833,0.0270944,0.0109562,0.0154365,0.94534,69.7973,0.150231,0,0.0212632,0,7.36479,5914.68,91.7945,111.309,69.7913,2.85442,548.961,84.7409,0.0497799,1.33451,0.889905,5535.54,54.574,0
100.00,0,3.61085,0.0267548,0.0248438,0.08375,0.0279167,0.0114333,0.019538,0.944069,69.7865,0.150959,0,0.0215755,0,7.3642,5902.61,91.956,111.48,70.0585,2.85442,548.961,84.5809,0.0497799,1.33451,0.893363,5535.58,54.5806,0
100.00,0,3.61085,0.0267548,0.0248438,0.08375,0.0279167,0.0114333,0.019538,0.944069,69.7865,0.150959,0,0.0215755,0,7.3642,5902.61,91.956,111.48,70.0585,2.85442,548.961,84.5809,0.0497799,1.33451,0.893363,5535.58,54.5806,0
101.00,0,3.61376,0.0272252,0.0252806,0.0862789,0.0287596,0.0118796,0.0240197,0.942739,69.638,0.151703,0,0.0218886,0,7.36363,5885.71,91.4975,111.481,69.6823,2.85442,548.961,84.5187,0.0497799,1.33451,0.891258,5535.62,54.3924,0
