Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
61,0,0,0,0,0,26.1685,23.9991,76.7809,0,7.35624,5790.25,0.99732,94.1384,111.277,74.4799,0.0440653,14.0845,133.888,529.816,0.93654,37.381,4734.18,67.3466,0,0.000819228,111.181,0
61,0,0,0,0,0,26.1685,23.9991,76.7809,0,7.35624,5790.25,0.99732,94.1384,111.277,74.4799,0.0440653,14.0845,133.888,529.816,0.93654,37.381,4734.18,67.3466,0,0.000819228,111.181,0
62,0,0,0,0,0,25.8978,23.6465,74.771,0,7.35608,5666.42,0.997276,93.1336,110.666,73.6186,0.0440653,14.0845,106.968,529.816,0.9464,37.38,4731.74,67.3247,0,0.000820103,87.3342,0
62,0,0,0,0,0,25.8978,23.6465,74.771,0,7.35608,5666.42,0.997276,93.1336,110.666,73.6186,0.0440653,14.0845,106.968,529.816,0.9464,37.38,4731.74,67.3247,0,0.000820103,87.3342,0
63,0,0,0,0,0,25.7857,23.5274,74.796,0,7.35577,5673.29,0.997232,92.9323,110.435,73.3257,0.0440653,14.0845,86.1434,529.816,0.943149,37.379,4729.37,67.0016,0,0.000821066,69.9768,1.75E-17
63,0,0,0,0,0,25.7857,23.5274,74.796,0,7.35577,5673.29,0.997232,92.9323,110.435,73.3257,0.0440653,14.0845,86.1434,529.816,0.943149,37.379,4729.37,67.0016,0,0.000821066,69.9768,1.75E-17
64,0,0,0,0,0,25.9926,23.7817,75.2444,0,7.35592,5667.87,0.997188,93.7322,110.839,74.0461,0.0440653,14.0845,119.994,529.816,0.952542,37.3779,4727,66.6844,0,0.000822054,104.475,0
64,0,0,0,0,0,25.9926,23.7817,75.2444,0,7.35592,5667.87,0.997188,93.7322,110.839,74.0461,0.0440653,14.0845,119.994,529.816,0.952542,37.3779,4727,66.6844,0,0.000822054,104.475,0
65,0,0,0,0,0,26.0119,23.8282,75.3781,0,7.3563,5661.23,0.997145,93.816,110.94,74.2606,0.0440653,14.0845,140.658,529.816,0.954563,37.377,4724.48,67.046,0,0.000822923,117.569,0
65,0,0,0,0,0,26.0119,23.8282,75.3781,0,7.3563,5661.23,0.997145,93.816,110.94,74.2606,0.0440653,14.0845,140.658,529.816,0.954563,37.377,4724.48,67.046,0,0.000822923,117.569,0
66,0,0,0,0,0,26.0053,23.7835,75.3063,0,7.35626,5645.02,0.997101,93.7788,110.875,74.2753,0.0440493,14.0845,109.654,533.299,0.956922,37.376,4722.01,67.1888,0,0.000823859,89.6038,0
66,0,0,0,0,0,26.0053,23.7835,75.3063,0,7.35626,5645.02,0.997101,93.7788,110.875,74.2753,0.0440493,14.0845,109.654,533.299,0.956922,37.376,4722.01,67.1888,0,0.000823859,89.6038,0
67,0,0,0,0,0,25.9762,23.7237,75.2456,0,7.35594,5631.26,0.997057,93.7064,110.772,74.2362,0.0440493,14.0845,86.224,533.299,0.958498,37.3749,4719.62,66.9627,0,0.000824911,70.0798,-1.74E-17
67,0,0,0,0,0,25.9762,23.7237,75.2456,0,7.35594,5631.26,0.997057,93.7064,110.772,74.2362,0.0440493,14.0845,86.224,533.299,0.958498,37.3749,4719.62,66.9627,0,0.000824911,70.0798,-1.74E-17
68,0,0,0,0,0,25.8362,23.6044,75.2439,0,7.35596,5615.27,0.997013,93.5433,110.566,74.1263,0.0440493,14.0845,119.294,533.299,0.959509,37.3737,4717.26,66.6355,0,0.000826022,103.741,0
68,0,0,0,0,0,25.8362,23.6044,75.2439,0,7.35596,5615.27,0.997013,93.5433,110.566,74.1263,0.0440493,14.0845,119.294,533.299,0.959509,37.3737,4717.26,66.6355,0,0.000826022,103.741,0
69,0,0,0,0,0,25.7646,23.5538,75.2694,0,7.35634,5610.19,0.996969,93.465,110.471,74.0699,0.0440493,14.0845,139.97,533.299,0.959554,37.3727,4714.75,66.9495,0,0.000827018,116.807,0
69,0,0,0,0,0,25.7646,23.5538,75.2694,0,7.35634,5610.19,0.996969,93.465,110.471,74.0699,0.0440493,14.0845,139.97,533.299,0.959554,37.3727,4714.75,66.9495,0,0.000827018,116.807,0
70,0,0,0,0,0,25.7388,23.5126,75.3378,0,7.35641,5608.64,0.996925,93.3964,110.393,74.0235,0.0440236,14.0845,109.117,533.124,0.959101,37.3716,4712.29,67.0427,0,0.000828075,88.9998,0
70,0,0,0,0,0,25.7388,23.5126,75.3378,0,7.35641,5608.64,0.996925,93.3964,110.393,74.0235,0.0440236,14.0845,109.117,533.124,0.959101,37.3716,4712.29,67.0427,0,0.000828075,88.9998,0
71,0,0,0,0,0,25.762,23.4812,75.4451,0,7.35613,5610.36,0.996882,93.3387,110.333,73.9884,0.0440236,14.0845,85.8335,533.124,0.958209,37.3703,4709.92,66.774,0,0.000829242,69.6272,-1.74E-17
71,0,0,0,0,0,25.762,23.4812,75.4451,0,7.35613,5610.36,0.996882,93.3387,110.333,73.9884,0.0440236,14.0845,85.8335,533.124,0.958209,37.3703,4709.92,66.774,0,0.000829242,69.6272,-1.74E-17
72,0,0,0,0,0,25.6807,23.4284,75.6275,0,7.356,5614.1,0.996838,93.2459,110.239,73.9296,0.0440236,14.0845,119.209,533.124,0.956628,37.369,4707.56,66.4146,0,0.000830469,103.45,0
72,0,0,0,0,0,25.6807,23.4284,75.6275,0,7.356,5614.1,0.996838,93.2459,110.239,73.9296,0.0440236,14.0845,119.209,533.124,0.956628,37.369,4707.56,66.4146,0,0.000830469,103.45,0
73,0,0,0,0,0,25.6342,23.4062,75.6584,0,7.35635,5613.21,0.996794,93.2092,110.197,73.9002,0.0440236,14.0845,139.484,533.124,0.956413,37.3678,4705.06,66.7023,0,0.000831577,116.096,0
73,0,0,0,0,0,25.6342,23.4062,75.6584,0,7.35635,5613.21,0.996794,93.2092,110.197,73.9002,0.0440236,14.0845,139.484,533.124,0.956413,37.3678,4705.06,66.7023,0,0.000831577,116.096,0
74,0,0,0,0,0,25.6139,23.391,75.6998,0,7.35649,5613.42,0.99675,93.1821,110.167,73.881,0.0439784,14.0845,108.819,532.931,0.956114,37.3666,4702.61,66.7755,0,0.000832745,88.5897,-1.73E-17
74,0,0,0,0,0,25.6139,23.391,75.6998,0,7.35649,5613.42,0.99675,93.1821,110.167,73.881,0.0439784,14.0845,108.819,532.931,0.956114,37.3666,4702.61,66.7755,0,0.000832745,88.5897,-1.73E-17
75,0,0,0,0,0,25.673,23.3828,75.7669,0,7.3563,5615.55,0.996706,93.1629,110.15,73.8721,0.0439784,14.0845,85.6648,532.931,0.955575,37.3652,4700.23,66.4958,0,0.000834026,69.3827,0
75,0,0,0,0,0,25.673,23.3828,75.7669,0,7.3563,5615.55,0.996706,93.1629,110.15,73.8721,0.0439784,14.0845,85.6648,532.931,0.955575,37.3652,4700.23,66.4958,0,0.000834026,69.3827,0
76,0,0,0,0,0,25.635,23.3707,75.8916,0,7.35603,5619.93,0.996663,93.1332,110.129,73.8612,0.0439784,14.0845,119.256,532.931,0.954572,37.3638,4697.88,66.1333,0,0.000835369,103.343,0
76,0,0,0,0,0,25.635,23.3707,75.8916,0,7.35603,5619.93,0.996663,93.1332,110.129,73.8612,0.0439784,14.0845,119.256,532.931,0.954572,37.3638,4697.88,66.1333,0,0.000835369,103.343,0
77,0,0,0,0,0,25.5967,23.3586,75.8855,0,7.35629,5618.17,0.996619,93.1173,110.107,73.8467,0.0439784,14.0845,139.273,532.931,0.954731,37.3625,4695.38,66.4203,0,0.000836593,115.74,0
77,0,0,0,0,0,25.5967,23.3586,75.8855,0,7.35629,5618.17,0.996619,93.1173,110.107,73.8467,0.0439784,14.0845,139.273,532.931,0.954731,37.3625,4695.38,66.4203,0,0.000836593,115.74,0
78,0,0,0,0,0,25.5677,23.3484,75.882,0,7.35647,5616.45,0.996575,93.1037,110.088,73.8363,0.0439713,14.0845,108.695,532.728,0.954906,37.3611,4692.94,66.494,0,0.000837879,88.3979,-1.72E-17
78,0,0,0,0,0,25.5677,23.3484,75.882,0,7.35647,5616.45,0.996575,93.1037,110.088,73.8363,0.0439713,14.0845,108.695,532.728,0.954906,37.3611,4692.94,66.494,0,0.000837879,88.3979,-1.72E-17
79,0,0,0,0,0,25.6143,23.342,75.9087,0,7.35638,5616.44,0.996531,93.0921,110.076,73.8322,0.0439713,14.0845,85.5901,532.728,0.95481,37.3596,4690.57,66.2169,0,0.00083928,69.2669,1.72E-17
79,0,0,0,0,0,25.6143,23.342,75.9087,0,7.35638,5616.44,0.996531,93.0921,110.076,73.8322,0.0439713,14.0845,85.5901,532.728,0.95481,37.3596,4690.57,66.2169,0,0.00083928,69.2669,1.72E-17
80,0,0,0,0,0,25.6056,23.3302,76.007,0,7.35601,5618.96,0.996487,93.0656,110.055,73.8266,0.0439713,14.0845,119.24,532.728,0.954155,37.358,4688.22,65.8578,0,0.000840746,103.239,0
80,0,0,0,0,0,25.6056,23.3302,76.007,0,7.35601,5618.96,0.996487,93.0656,110.055,73.8266,0.0439713,14.0845,119.24,532.728,0.954155,37.358,4688.22,65.8578,0,0.000840746,103.239,0
81,0,0,0,0,0,25.5635,23.3157,76.0001,0,7.35613,5616.86,0.996444,93.0463,110.03,73.8109,0.0439713,14.0845,139.087,532.728,0.954335,37.3566,4685.72,66.1469,0,0.000842092,115.471,0
81,0,0,0,0,0,25.5635,23.3157,76.0001,0,7.35613,5616.86,0.996444,93.0463,110.03,73.8109,0.0439713,14.0845,139.087,532.728,0.954335,37.3566,4685.72,66.1469,0,0.000842092,115.471,0
82,0,0,0,0,0,25.5252,23.3006,75.9848,0,7.35632,5614.1,0.9964,93.027,110.002,73.795,0.0439713,14.0845,108.559,532.728,0.954624,37.3551,4683.28,66.2208,0,0.000843502,88.2254,0
82,0,0,0,0,0,25.5252,23.3006,75.9848,0,7.35632,5614.1,0.9964,93.027,110.002,73.795,0.0439713,14.0845,108.559,532.728,0.954624,37.3551,4683.28,66.2208,0,0.000843502,88.2254,0
83,0,0,0,0,0,25.5458,23.289,75.9993,0,7.35632,5612.95,0.996356,93.0088,109.98,73.7848,0.043974,14.0845,85.4889,532.5,0.95465,37.3535,4680.91,65.9436,0,0.000845028,69.1438,0
83,0,0,0,0,0,25.5458,23.289,75.9993,0,7.35632,5612.95,0.996356,93.0088,109.98,73.7848,0.043974,14.0845,85.4889,532.5,0.95465,37.3535,4680.91,65.9436,0,0.000845028,69.1438,0
84,0,0,0,0,0,25.5594,23.2706,76.1064,0,7.35591,5615.18,0.996312,92.9713,109.948,73.7719,0.043974,14.0845,119.188,532.5,0.953923,37.3518,4678.57,65.5844,0,0.00084662,103.11,0
84,0,0,0,0,0,25.5594,23.2706,76.1064,0,7.35591,5615.18,0.996312,92.9713,109.948,73.7719,0.043974,14.0845,119.188,532.5,0.953923,37.3518,4678.57,65.5844,0,0.00084662,103.11,0
85,0,0,0,0,0,25.5146,23.2555,76.1202,0,7.3559,5614.06,0.996268,92.948,109.921,73.7551,0.043974,14.0845,138.852,532.5,0.95389,37.3503,4676.08,65.8716,0,0.000848091,115.157,0
85,0,0,0,0,0,25.5146,23.2555,76.1202,0,7.3559,5614.06,0.996268,92.948,109.921,73.7551,0.043974,14.0845,138.852,532.5,0.95389,37.3503,4676.08,65.8716,0,0.000848091,115.157,0
86,0,0,0,0,0,25.4729,23.2379,76.1076,0,7.35609,5611.37,0.996225,92.9243,109.889,73.7349,0.043974,14.0845,108.386,532.5,0.95412,37.3486,4673.64,65.9422,0,0.000849626,88.0173,0
86,0,0,0,0,0,25.4729,23.2379,76.1076,0,7.35609,5611.37,0.996225,92.9243,109.889,73.7349,0.043974,14.0845,108.386,532.5,0.95412,37.3486,4673.64,65.9422,0,0.000849626,88.0173,0
87,0,0,0,0,0,25.4689,23.2236,76.1162,0,7.35616,5609.8,0.996181,92.9029,109.863,73.7205,0.0439537,14.0845,85.3625,532.252,0.954184,37.3469,4671.28,65.6624,0,0.000851278,68.9964,3.41E-17
87,0,0,0,0,0,25.4689,23.2236,76.1162,0,7.35616,5609.8,0.996181,92.9029,109.863,73.7205,0.0439537,14.0845,85.3625,532.252,0.954184,37.3469,4671.28,65.6624,0,0.000851278,68.9964,3.41E-17
88,0,0,0,0,0,25.5069,23.204,76.2254,0,7.3558,5611.98,0.996137,92.8628,109.828,73.7052,0.0439537,14.0845,119.139,532.252,0.953435,37.345,4668.93,65.3015,0,0.000852997,102.979,0
88,0,0,0,0,0,25.5069,23.204,76.2254,0,7.3558,5611.98,0.996137,92.8628,109.828,73.7052,0.0439537,14.0845,119.139,532.252,0.953435,37.345,4668.93,65.3015,0,0.000852997,102.979,0
89,0,0,0,0,0,25.4624,23.1916,76.2603,0,7.35565,5612.11,0.996093,92.84,109.806,73.6914,0.0439537,14.0845,138.603,532.252,0.953196,37.3434,4666.45,65.5861,0,0.000854593,114.819,0
89,0,0,0,0,0,25.4624,23.1916,76.2603,0,7.35565,5612.11,0.996093,92.84,109.806,73.6914,0.0439537,14.0845,138.603,532.252,0.953196,37.3434,4666.45,65.5861,0,0.000854593,114.819,0
90,0,0,0,0,0,25.4199,23.1741,76.2516,0,7.35581,5609.79,0.99605,92.8162,109.774,73.6704,0.0439537,14.0845,108.206,532.252,0.953362,37.3416,4664.01,65.6532,0,0.000856254,87.7981,0
90,0,0,0,0,0,25.4199,23.1741,76.2516,0,7.35581,5609.79,0.99605,92.8162,109.774,73.6704,0.0439537,14.0845,108.206,532.252,0.953362,37.3416,4664.01,65.6532,0,0.000856254,87.7981,0
91,0,0,0,0,0,25.3973,23.1593,76.2513,0,7.35593,5607.83,0.996006,92.7951,109.747,73.6544,0.0439559,14.0845,85.2355,531.994,0.953494,37.3397,4661.66,65.3711,0,0.000858035,68.846,0
91,0,0,0,0,0,25.3973,23.1593,76.2513,0,7.35593,5607.83,0.996006,92.7951,109.747,73.6544,0.0439559,14.0845,85.2355,531.994,0.953494,37.3397,4661.66,65.3711,0,0.000858035,68.846,0
92,0,0,0,0,0,25.4448,23.1399,76.3472,0,7.35567,5609.29,0.995962,92.7568,109.713,73.6392,0.0439559,14.0845,119.095,531.994,0.952888,37.3378,4659.31,65.0093,0,0.000859883,102.852,0
92,0,0,0,0,0,25.4448,23.1399,76.3472,0,7.35567,5609.29,0.995962,92.7568,109.713,73.6392,0.0439559,14.0845,119.095,531.994,0.952888,37.3378,4659.31,65.0093,0,0.000859883,102.852,0
93,0,0,0,0,0,25.413,23.1303,76.3977,0,7.3554,5610.3,0.995918,92.7357,109.695,73.6292,0.0439559,14.0845,138.359,531.994,0.952517,37.336,4656.83,65.2923,0,0.000861605,114.483,0
93,0,0,0,0,0,25.413,23.1303,76.3977,0,7.3554,5610.3,0.995918,92.7357,109.695,73.6292,0.0439559,14.0845,138.359,531.994,0.952517,37.336,4656.83,65.2923,0,0.000861605,114.483,0
94,0,0,0,0,0,25.3705,23.1142,76.3968,0,7.35548,5608.53,0.995874,92.7128,109.666,73.6095,0.0439559,14.0845,108.032,531.994,0.952598,37.3341,4654.4,65.357,0,0.000863396,87.5824,0
94,0,0,0,0,0,25.3705,23.1142,76.3968,0,7.35548,5608.53,0.995874,92.7128,109.666,73.6095,0.0439559,14.0845,108.032,531.994,0.952598,37.3341,4654.4,65.357,0,0.000863396,87.5824,0
95,0,0,0,0,0,25.335,23.0987,76.3882,0,7.35562,5606.23,0.995831,92.692,109.638,73.5921,0.0439684,14.0845,85.1136,531.708,0.952792,37.332,4652.05,65.0736,0,0.000865308,68.6996,-1.68E-17
95,0,0,0,0,0,25.335,23.0987,76.3882,0,7.35562,5606.23,0.995831,92.692,109.638,73.5921,0.0439684,14.0845,85.1136,531.708,0.952792,37.332,4652.05,65.0736,0,0.000865308,68.6996,-1.68E-17
96,0,0,0,0,0,25.3661,23.0782,76.4635,0,7.35548,5606.48,0.995787,92.6548,109.602,73.5758,0.0439684,14.0845,119.048,531.708,0.952402,37.3299,4649.71,64.7118,0,0.000867288,102.723,0
96,0,0,0,0,0,25.3661,23.0782,76.4635,0,7.35548,5606.48,0.995787,92.6548,109.602,73.5758,0.0439684,14.0845,119.048,531.708,0.952402,37.3299,4649.71,64.7118,0,0.000867288,102.723,0
97,0,0,0,0,0,25.3656,23.0704,76.5235,0,7.35511,5607.93,0.995743,92.6348,109.587,73.5685,0.0439684,14.0845,138.122,531.708,0.951968,37.328,4647.23,64.994,0,0.000869138,114.153,0
97,0,0,0,0,0,25.3656,23.0704,76.5235,0,7.35511,5607.93,0.995743,92.6348,109.587,73.5685,0.0439684,14.0845,138.122,531.708,0.951968,37.328,4647.23,64.994,0,0.000869138,114.153,0
98,0,0,0,0,0,25.3231,23.0562,76.5369,0,7.35511,5606.97,0.9957,92.6125,109.562,73.5514,0.0439684,14.0845,107.86,531.708,0.951918,37.326,4644.81,65.057,0,0.000871059,87.3675,0
98,0,0,0,0,0,25.3231,23.0562,76.5369,0,7.35511,5606.97,0.9957,92.6125,109.562,73.5514,0.0439684,14.0845,107.86,531.708,0.951918,37.326,4644.81,65.057,0,0.000871059,87.3675,0
99,0,0,0,0,0,25.2833,23.0399,76.5243,0,7.35525,5604.53,0.995656,92.5914,109.532,73.5323,0.0439684,14.0845,84.9939,531.708,0.952132,37.3238,4642.46,64.7728,0,0.000873105,68.5536,-1.67E-17
99,0,0,0,0,0,25.2833,23.0399,76.5243,0,7.35525,5604.53,0.995656,92.5914,109.532,73.5323,0.0439684,14.0845,84.9939,531.708,0.952132,37.3238,4642.46,64.7728,0,0.000873105,68.5536,-1.67E-17
100,0,0,0,0,0,25.2903,23.0174,76.5774,0,7.35525,5603.49,0.995612,92.5543,109.493,73.5136,0.043958,14.0845,118.996,531.399,0.951961,37.3216,4640.13,64.4113,0,0.000875219,102.59,0
100,0,0,0,0,0,25.2903,23.0174,76.5774,0,7.35525,5603.49,0.995612,92.5543,109.493,73.5136,0.043958,14.0845,118.996,531.399,0.951961,37.3216,4640.13,64.4113,0,0.000875219,102.59,0
101,0,0,0,0,0,25.3189,23.0105,76.6413,0,7.35484,5605.02,0.995568,92.5349,109.479,73.5078,0.043958,14.0845,137.886,531.399,0.951519,37.3196,4637.65,64.6931,0,0.000877199,113.823,0
101,0,0,0,0,0,25.3189,23.0105,76.6413,0,7.35484,5605.02,0.995568,92.5349,109.479,73.5078,0.043958,14.0845,137.886,531.399,0.951519,37.3196,4637.65,64.6931,0,0.000877199,113.823,0
102,0,0,0,0,0,25.2763,22.9985,76.6728,0,7.35473,5604.99,0.995525,92.513,109.458,73.4939,0.043958,14.0845,107.688,531.399,0.951316,37.3174,4635.23,64.7546,0,0.000879254,87.1501,1.66E-17
102,0,0,0,0,0,25.2763,22.9985,76.6728,0,7.35473,5604.99,0.995525,92.513,109.458,73.4939,0.043958,14.0845,107.688,531.399,0.951316,37.3174,4635.23,64.7546,0,0.000879254,87.1501,1.66E-17
103,0,0,0,0,0,25.2352,22.9819,76.6615,0,7.35484,5602.7,0.995481,92.4912,109.428,73.4737,0.043958,14.0845,84.8739,531.399,0.951498,37.3151,4632.88,64.4699,0,0.000881436,68.4054,0
103,0,0,0,0,0,25.2352,22.9819,76.6615,0,7.35484,5602.7,0.995481,92.4912,109.428,73.4737,0.043958,14.0845,84.8739,531.399,0.951498,37.3151,4632.88,64.4699,0,0.000881436,68.4054,0
104,0,0,0,0,0,25.2182,22.957,76.6934,0,7.35497,5600.49,0.995437,92.454,109.385,73.4517,0.0439673,14.0845,118.941,531.079,0.951522,37.3127,4630.55,64.1087,0,0.000883687,102.454,0
104,0,0,0,0,0,25.2182,22.957,76.6934,0,7.35497,5600.49,0.995437,92.454,109.385,73.4517,0.0439673,14.0845,118.941,531.079,0.951522,37.3127,4630.55,64.1087,0,0.000883687,102.454,0
105,0,0,0,0,0,25.2718,22.9502,76.7552,0,7.35458,5601.79,0.995393,92.4348,109.371,73.4465,0.0439673,14.0845,137.652,531.079,0.951122,37.3105,4628.08,64.3902,0,0.0008858,113.494,0
105,0,0,0,0,0,25.2718,22.9502,76.7552,0,7.35458,5601.79,0.995393,92.4348,109.371,73.4465,0.0439673,14.0845,137.652,531.079,0.951122,37.3105,4628.08,64.3902,0,0.0008858,113.494,0
106,0,0,0,0,0,25.2295,22.9405,76.8034,0,7.35435,5602.54,0.99535,92.4133,109.354,73.436,0.0439673,14.0845,107.515,531.079,0.95079,37.3082,4625.67,64.4504,0,0.00088799,86.9297,-1.65E-17
106,0,0,0,0,0,25.2295,22.9405,76.8034,0,7.35435,5602.54,0.99535,92.4133,109.354,73.436,0.0439673,14.0845,107.515,531.079,0.95079,37.3082,4625.67,64.4504,0,0.00088799,86.9297,-1.65E-17
107,0,0,0,0,0,25.1879,22.9245,76.8001,0,7.35439,5600.73,0.995306,92.3912,109.325,73.4159,0.0439673,14.0845,84.753,531.079,0.950886,37.3058,4623.32,64.1651,0,0.000890312,68.2545,1.64E-17
107,0,0,0,0,0,25.1879,22.9245,76.8001,0,7.35439,5600.73,0.995306,92.3912,109.325,73.4159,0.0439673,14.0845,84.753,531.079,0.950886,37.3058,4623.32,64.1651,0,0.000890312,68.2545,1.64E-17
108,0,0,0,0,0,25.1513,22.8972,76.8126,0,7.3546,5597.57,0.995262,92.3536,109.278,73.3902,0.0439902,14.0845,118.886,530.73,0.951068,37.3033,4621,63.8045,0,0.000892703,102.315,0
108,0,0,0,0,0,25.1513,22.8972,76.8126,0,7.3546,5597.57,0.995262,92.3536,109.278,73.3902,0.0439902,14.0845,118.886,530.73,0.951068,37.3033,4621,63.8045,0,0.000892703,102.315,0
109,0,0,0,0,0,25.2086,22.8901,76.8677,0,7.35429,5598.41,0.995219,92.3348,109.264,73.385,0.0439902,14.0845,137.42,530.73,0.95075,37.3009,4618.53,64.0857,0,0.00089495,113.167,0
109,0,0,0,0,0,25.2086,22.8901,76.8677,0,7.35429,5598.41,0.995219,92.3348,109.264,73.385,0.0439902,14.0845,137.42,530.73,0.95075,37.3009,4618.53,64.0857,0,0.00089495,113.167,0
110,0,0,0,0,0,25.1827,22.8821,76.927,0,7.35396,5599.6,0.995175,92.7815,109.249,73.3771,0.0439902,14.0845,105.232,530.73,0.955344,37.2985,4616.1,64.2158,0,0.000897255,84.9478,1.63E-17
110,0,0,0,0,0,25.1827,22.8821,76.927,0,7.35396,5599.6,0.995175,92.7815,109.249,73.3771,0.0439902,14.0845,105.232,530.73,0.955344,37.2985,4616.1,64.2158,0,0.000897255,84.9478,1.63E-17
111,0,0,0,0,0,25.378,23.1217,76.9387,0,7.35391,5556.52,0.995131,93.1594,109.657,74.17,0.0439902,14.0845,81.0561,530.73,0.966831,37.296,4613.76,63.9731,0,0.000899708,65.3983,-1.63E-17
111,0,0,0,0,0,25.378,23.1217,76.9387,0,7.35391,5556.52,0.995131,93.1594,109.657,74.17,0.0439902,14.0845,81.0561,530.73,0.966831,37.296,4613.76,63.9731,0,0.000899708,65.3983,-1.63E-17
112,0,0,0,0,0,25.3054,23.0675,78.7774,0,7.35426,5656.97,0.995088,93.1528,109.582,74.3488,0.0439917,14.0845,135.447,530.354,0.949591,37.2934,4611.38,63.8643,0,0.000902186,115,0
112,0,0,0,0,0,25.3054,23.0675,78.7774,0,7.35426,5656.97,0.995088,93.1528,109.582,74.3488,0.0439917,14.0845,135.447,530.354,0.949591,37.2934,4611.38,63.8643,0,0.000902186,115,0
113,0,0,0,0,0,25.0198,22.7106,76.658,0,7.35402,5533.98,0.995044,92.1743,108.986,73.4748,0.0439917,14.0845,126.94,530.354,0.960119,37.291,4608.92,64.1246,0,0.00090459,103.634,0
113,0,0,0,0,0,25.0198,22.7106,76.658,0,7.35402,5533.98,0.995044,92.1743,108.986,73.4748,0.0439917,14.0845,126.94,530.354,0.960119,37.291,4608.92,64.1246,0,0.00090459,103.634,0
114,0,0,0,0,0,24.9201,22.592,76.674,0,7.35358,5539.44,0.995,91.9751,108.758,73.1915,0.0439917,14.0845,99.3774,530.354,0.957038,37.2883,4606.54,64.0239,0,0.000907114,79.9717,1.62E-17
114,0,0,0,0,0,24.9201,22.592,76.674,0,7.35358,5539.44,0.995,91.9751,108.758,73.1915,0.0439917,14.0845,99.3774,530.354,0.957038,37.2883,4606.54,64.0239,0,0.000907114,79.9717,1.62E-17
115,0,0,0,0,0,24.8742,22.5749,76.9173,0,7.35341,5554.1,0.994957,91.8936,108.711,73.1119,0.0439917,14.0845,78.3024,530.354,0.95366,37.2855,4604.24,63.6008,0,0.000909765,63.0941,0
115,0,0,0,0,0,24.8742,22.5749,76.9173,0,7.35341,5554.1,0.994957,91.8936,108.711,73.1119,0.0439917,14.0845,78.3024,530.354,0.95366,37.2855,4604.24,63.6008,0,0.000909765,63.0941,0
116,0,0,0,0,0,25.1092,22.8528,77.274,0,7.35383,5535.38,0.994913,92.7042,109.158,73.8673,0.0439917,14.0845,140.712,530.354,0.965703,37.2829,4601.83,63.6177,0,0.000912323,118.174,0
116,0,0,0,0,0,25.1092,22.8528,77.274,0,7.35383,5535.38,0.994913,92.7042,109.158,73.8673,0.0439917,14.0845,140.712,530.354,0.965703,37.2829,4601.83,63.6177,0,0.000912323,118.174,0
117,0,0,0,0,0,25.1814,22.9039,77.3793,0,7.35372,5525.36,0.994869,92.7893,109.266,74.0815,0.043998,14.0845,117.818,529.965,0.96839,37.2804,4599.37,63.9351,0,0.000914808,95.5684,0
117,0,0,0,0,0,25.1814,22.9039,77.3793,0,7.35372,5525.36,0.994869,92.7893,109.266,74.0815,0.043998,14.0845,117.818,529.965,0.96839,37.2804,4599.37,63.9351,0,0.000914808,95.5684,0
118,0,0,0,0,0,25.1838,22.8645,77.2921,0,7.35327,5511.04,0.994826,92.7686,109.212,74.0966,0.043998,14.0845,90.5319,529.965,0.970692,37.2776,4597,63.8127,0,0.000917467,72.7543,0
118,0,0,0,0,0,25.1838,22.8645,77.2921,0,7.35327,5511.04,0.994826,92.7686,109.212,74.0966,0.043998,14.0845,90.5319,529.965,0.970692,37.2776,4597,63.8127,0,0.000917467,72.7543,0
119,0,0,0,0,0,25.0383,22.7429,77.1235,0,7.35308,5484.31,0.994782,92.6436,109.012,74.0205,0.043998,14.0845,109.534,529.965,0.974071,37.2747,4594.68,63.4508,0,0.000920261,94.2407,0
119,0,0,0,0,0,25.0383,22.7429,77.1235,0,7.35308,5484.31,0.994782,92.6436,109.012,74.0205,0.043998,14.0845,109.534,529.965,0.974071,37.2747,4594.68,63.4508,0,0.000920261,94.2407,0
120,0,0,0,0,0,24.9585,22.6853,77.1001,0,7.35334,5474.73,0.994738,92.5659,108.908,73.9692,0.043998,14.0845,136.309,529.965,0.974933,37.2721,4592.21,63.7784,0,0.000922881,111.967,0
120,0,0,0,0,0,24.9585,22.6853,77.1001,0,7.35334,5474.73,0.994738,92.5659,108.908,73.9692,0.043998,14.0845,136.309,529.965,0.974933,37.2721,4592.21,63.7784,0,0.000922881,111.967,0
121,0,0,0,0,0,24.9141,22.6343,77.14,0,7.3533,5468.85,0.994695,92.4854,108.815,73.9197,0.0440217,14.0845,103.951,529.545,0.975108,37.2693,4589.8,63.8536,0,0.000925585,83.6715,1.59E-17
