Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
61,0,0,0,0,0,27.0949,25.0113,72.837,0,7.3554,5791.86,0.99732,94.9099,113.168,74.2687,0.044321,14.0187,96.2647,532.252,0.943071,37.4006,4851.11,71.2179,0,0.000804552,77.895,0
61,0,0,0,0,0,27.0949,25.0113,72.837,0,7.3554,5791.86,0.99732,94.9099,113.168,74.2687,0.044321,14.0187,96.2647,532.252,0.943071,37.4006,4851.11,71.2179,0,0.000804552,77.895,0
62,0,0,0,0,0,27.1424,25.0093,72.8411,0,7.35539,5791.53,0.997276,94.9062,113.163,74.268,0.044321,14.0187,79.8013,532.252,0.94309,37.4005,4850.59,70.9167,0,0.000804743,64.4756,0
62,0,0,0,0,0,27.1424,25.0093,72.8411,0,7.35539,5791.53,0.997276,94.9062,113.163,74.268,0.044321,14.0187,79.8013,532.252,0.94309,37.4005,4850.59,70.9167,0,0.000804743,64.4756,0
63,0,0,0,0,0,27.1461,25.0114,72.9106,0,7.35499,5794.5,0.997232,94.8957,113.167,74.2713,0.044321,14.0187,128.959,532.252,0.942511,37.4003,4850.07,70.7312,0,0.000804927,111.976,0
63,0,0,0,0,0,27.1461,25.0114,72.9106,0,7.35499,5794.5,0.997232,94.8957,113.167,74.2713,0.044321,14.0187,128.959,532.252,0.942511,37.4003,4850.07,70.7312,0,0.000804927,111.976,0
64,0,0,0,0,0,27.1131,25.0041,72.895,0,7.35512,5793.46,0.997188,94.8878,113.154,74.2602,0.044321,14.0187,146.725,532.252,0.942605,37.4003,4849.52,71.0405,0,0.000805021,123.573,3.53E-17
64,0,0,0,0,0,27.1131,25.0041,72.895,0,7.35512,5793.46,0.997188,94.8878,113.154,74.2602,0.044321,14.0187,146.725,532.252,0.942605,37.4003,4849.52,71.0405,0,0.000805021,123.573,3.53E-17
65,0,0,0,0,0,27.0839,24.9968,72.867,0,7.35537,5791.57,0.997145,94.8822,113.14,74.2509,0.044321,14.0187,122.348,532.252,0.94286,37.4002,4848.97,71.247,0,0.00080513,100.33,0
65,0,0,0,0,0,27.0839,24.9968,72.867,0,7.35537,5791.57,0.997145,94.8822,113.14,74.2509,0.044321,14.0187,122.348,532.252,0.94286,37.4002,4848.97,71.247,0,0.00080513,100.33,0
66,0,0,0,0,0,27.1096,24.9944,72.8675,0,7.35541,5791.05,0.997101,94.8785,113.135,74.2497,0.0443217,14.0187,100.865,532.45,0.94291,37.4001,4848.44,71.1976,0,0.000805289,81.7407,0
66,0,0,0,0,0,27.1096,24.9944,72.8675,0,7.35541,5791.05,0.997101,94.8785,113.135,74.2497,0.0443217,14.0187,100.865,532.45,0.94291,37.4001,4848.44,71.1976,0,0.000805289,81.7407,0
67,0,0,0,0,0,27.1413,24.996,72.9012,0,7.3551,5792.37,0.997057,94.8745,113.138,74.2531,0.0443217,14.0187,83.5493,532.45,0.94266,37.3999,4847.92,70.9411,0,0.000805496,67.4779,-1.77E-17
67,0,0,0,0,0,27.1413,24.996,72.9012,0,7.3551,5792.37,0.997057,94.8745,113.138,74.2531,0.0443217,14.0187,83.5493,532.45,0.94266,37.3999,4847.92,70.9411,0,0.000805496,67.4779,-1.77E-17
68,0,0,0,0,0,27.1073,24.9901,72.9261,0,7.35499,5793.18,0.997013,94.8605,113.128,74.2434,0.0443217,14.0187,111.128,532.45,0.942396,37.3997,4847.41,70.6397,0,0.000805721,97.0076,0
68,0,0,0,0,0,27.1073,24.9901,72.9261,0,7.35499,5793.18,0.997013,94.8605,113.128,74.2434,0.0443217,14.0187,111.128,532.45,0.942396,37.3997,4847.41,70.6397,0,0.000805721,97.0076,0
69,0,0,0,0,0,27.0769,24.9824,72.8968,0,7.35532,5791.25,0.996969,94.8547,113.113,74.2334,0.0443217,14.0187,147.46,532.45,0.942654,37.3996,4846.86,70.8865,0,0.000805847,125.013,0
69,0,0,0,0,0,27.0769,24.9824,72.8968,0,7.35532,5791.25,0.996969,94.8547,113.113,74.2334,0.0443217,14.0187,147.46,532.45,0.942654,37.3996,4846.86,70.8865,0,0.000805847,125.013,0
70,0,0,0,0,0,27.0805,24.9796,72.8939,0,7.35541,5790.56,0.996925,94.851,113.107,74.2316,0.0443196,14.0187,128.454,532.654,0.942734,37.3996,4846.31,71.1535,0,0.000805967,105.773,0
70,0,0,0,0,0,27.0805,24.9796,72.8939,0,7.35541,5790.56,0.996925,94.851,113.107,74.2316,0.0443196,14.0187,128.454,532.654,0.942734,37.3996,4846.31,71.1535,0,0.000805967,105.773,0
71,0,0,0,0,0,27.1369,24.981,72.925,0,7.35513,5791.71,0.996882,94.8471,113.109,74.2348,0.0443196,14.0187,105.709,532.654,0.942511,37.3994,4845.78,71.163,0,0.000806141,85.8443,0
71,0,0,0,0,0,27.1369,24.981,72.925,0,7.35513,5791.71,0.996882,94.8471,113.109,74.2348,0.0443196,14.0187,105.709,532.654,0.942511,37.3994,4845.78,71.163,0,0.000806141,85.8443,0
72,0,0,0,0,0,27.1077,24.9823,72.9635,0,7.35492,5793.42,0.996838,94.8411,113.112,74.2361,0.0443196,14.0187,87.4888,532.654,0.942178,37.3992,4845.26,70.9534,0,0.000806362,70.6758,0
72,0,0,0,0,0,27.1077,24.9823,72.9635,0,7.35492,5793.42,0.996838,94.8411,113.112,74.2361,0.0443196,14.0187,87.4888,532.654,0.942178,37.3992,4845.26,70.9534,0,0.000806362,70.6758,0
73,0,0,0,0,0,27.0702,24.9681,72.9268,0,7.35509,5790.93,0.996794,94.8273,113.086,74.216,0.0443196,14.0187,89.6553,532.654,0.942451,37.399,4844.75,70.598,0,0.000806615,77.2046,0
73,0,0,0,0,0,27.0702,24.9681,72.9268,0,7.35509,5790.93,0.996794,94.8273,113.086,74.216,0.0443196,14.0187,89.6553,532.654,0.942451,37.399,4844.75,70.598,0,0.000806615,77.2046,0
74,0,0,0,0,0,27.0562,24.9649,72.9205,0,7.35538,5790.06,0.99675,94.8235,113.08,74.2135,0.0443171,14.0187,145.614,532.862,0.942559,37.3989,4844.21,70.7316,0,0.000806785,124.316,0
74,0,0,0,0,0,27.0562,24.9649,72.9205,0,7.35538,5790.06,0.99675,94.8235,113.08,74.2135,0.0443171,14.0187,145.614,532.862,0.942559,37.3989,4844.21,70.7316,0,0.000806785,124.316,0
75,0,0,0,0,0,27.1159,24.9661,72.9488,0,7.35514,5791.04,0.996706,94.8197,113.081,74.2165,0.0443171,14.0187,134.961,532.862,0.942365,37.3988,4843.66,71.0422,0,0.000806922,111.647,0
75,0,0,0,0,0,27.1159,24.9661,72.9488,0,7.35514,5791.04,0.996706,94.8197,113.081,74.2165,0.0443171,14.0187,134.961,532.862,0.942365,37.3988,4843.66,71.0422,0,0.000806922,111.647,0
76,0,0,0,0,0,27.1023,24.9678,72.989,0,7.35491,5792.81,0.996663,94.814,113.084,74.2185,0.0443171,14.0187,110.833,532.862,0.942025,37.3986,4843.12,71.1133,0,0.000807109,90.2489,1.76E-17
76,0,0,0,0,0,27.1023,24.9678,72.989,0,7.35491,5792.81,0.996663,94.814,113.084,74.2185,0.0443171,14.0187,110.833,532.862,0.942025,37.3986,4843.12,71.1133,0,0.000807109,90.2489,1.76E-17
77,0,0,0,0,0,27.0719,24.9627,72.9872,0,7.355,5792.52,0.996619,94.8061,113.075,74.2099,0.0443171,14.0187,91.6421,532.862,0.941998,37.3984,4842.6,70.9533,0,0.000807342,74.0798,0
77,0,0,0,0,0,27.0719,24.9627,72.9872,0,7.355,5792.52,0.996619,94.8061,113.075,74.2099,0.0443171,14.0187,91.6421,532.862,0.941998,37.3984,4842.6,70.9533,0,0.000807342,74.0798,0
78,0,0,0,0,0,27.0432,24.9546,72.9471,0,7.35525,5789.57,0.996575,94.7962,113.052,74.1956,0.0443164,14.0187,76.2125,533.074,0.942385,37.3982,4842.09,70.6087,0,0.000807612,61.7299,0
78,0,0,0,0,0,27.0432,24.9546,72.9471,0,7.35525,5789.57,0.996575,94.7962,113.052,74.1956,0.0443164,14.0187,76.2125,533.074,0.942385,37.3982,4842.09,70.6087,0,0.000807612,61.7299,0
79,0,0,0,0,0,27.0816,24.9512,72.9725,0,7.35519,5790.37,0.996531,94.7926,113.053,74.1984,0.0443164,14.0187,139.99,533.074,0.942222,37.398,4841.56,70.5835,0,0.000807836,120.485,0
79,0,0,0,0,0,27.0816,24.9512,72.9725,0,7.35519,5790.37,0.996531,94.7926,113.053,74.1984,0.0443164,14.0187,139.99,533.074,0.942222,37.398,4841.56,70.5835,0,0.000807836,120.485,0
80,0,0,0,0,0,27.0977,24.9533,73.0138,0,7.35488,5792.16,0.996487,94.787,113.056,74.2009,0.0443164,14.0187,141.824,533.074,0.94188,37.3979,4841.01,70.9117,0,0.000807997,118.09,0
80,0,0,0,0,0,27.0977,24.9533,73.0138,0,7.35488,5792.16,0.996487,94.787,113.056,74.2009,0.0443164,14.0187,141.824,533.074,0.94188,37.3979,4841.01,70.9117,0,0.000807997,118.09,0
81,0,0,0,0,0,27.0662,24.9489,73.0172,0,7.35495,5792.13,0.996444,94.7793,113.048,74.1934,0.0443164,14.0187,116.264,533.074,0.941811,37.3978,4840.47,71.0479,0,0.000808194,94.9774,0
81,0,0,0,0,0,27.0662,24.9489,73.0172,0,7.35495,5792.13,0.996444,94.7793,113.048,74.1934,0.0443164,14.0187,116.264,533.074,0.941811,37.3978,4840.47,71.0479,0,0.000808194,94.9774,0
82,0,0,0,0,0,27.0358,24.9406,72.9867,0,7.3552,5790.25,0.9964,94.773,113.033,74.1818,0.0443164,14.0187,96.0125,533.074,0.942056,37.3975,4839.95,70.941,0,0.000808436,77.6948,0
82,0,0,0,0,0,27.0358,24.9406,72.9867,0,7.3552,5790.25,0.9964,94.773,113.033,74.1818,0.0443164,14.0187,96.0125,533.074,0.942056,37.3975,4839.95,70.941,0,0.000808436,77.6948,0
83,0,0,0,0,0,27.05,24.9364,72.9739,0,7.35534,5789.06,0.996356,94.7692,113.025,74.178,0.0443195,14.0187,79.6037,533.289,0.942217,37.3973,4839.43,70.6388,0,0.000808722,64.3247,1.76E-17
83,0,0,0,0,0,27.05,24.9364,72.9739,0,7.35534,5789.06,0.996356,94.7692,113.025,74.178,0.0443195,14.0187,79.6037,533.289,0.942217,37.3973,4839.43,70.6388,0,0.000808722,64.3247,1.76E-17
84,0,0,0,0,0,27.0941,24.9389,73.0379,0,7.35495,5791.46,0.996312,94.7604,113.029,74.1835,0.0443195,14.0187,128.805,533.289,0.941746,37.397,4838.91,70.4536,0,0.000809,111.828,0
84,0,0,0,0,0,27.0941,24.9389,73.0379,0,7.35495,5791.46,0.996312,94.7604,113.029,74.1835,0.0443195,14.0187,128.805,533.289,0.941746,37.397,4838.91,70.4536,0,0.000809,111.828,0
85,0,0,0,0,0,27.061,24.9352,73.0465,0,7.35489,5791.69,0.996268,94.7528,113.022,74.1772,0.0443195,14.0187,146.433,533.289,0.941636,37.3969,4838.36,70.7625,0,0.000809189,123.299,0
85,0,0,0,0,0,27.061,24.9352,73.0465,0,7.35489,5791.69,0.996268,94.7528,113.022,74.1772,0.0443195,14.0187,146.433,533.289,0.941636,37.3969,4838.36,70.7625,0,0.000809189,123.299,0
86,0,0,0,0,0,27.0294,24.9268,73.0166,0,7.35514,5789.87,0.996225,94.7464,113.007,74.1652,0.0443195,14.0187,122.013,533.289,0.94187,37.3968,4837.82,70.9669,0,0.000809394,100.044,0
86,0,0,0,0,0,27.0294,24.9268,73.0166,0,7.35514,5789.87,0.996225,94.7464,113.007,74.1652,0.0443195,14.0187,122.013,533.289,0.94187,37.3968,4837.82,70.9669,0,0.000809394,100.044,0
87,0,0,0,0,0,27.0232,24.9221,73.0006,0,7.35531,5788.53,0.996181,94.7426,112.998,74.1607,0.0443271,14.0187,100.607,533.507,0.942055,37.3965,4837.3,70.9161,0,0.000809648,81.532,1.76E-17
87,0,0,0,0,0,27.0232,24.9221,73.0006,0,7.35531,5788.53,0.996181,94.7426,112.998,74.1607,0.0443271,14.0187,100.607,533.507,0.942055,37.3965,4837.3,70.9161,0,0.000809648,81.532,1.76E-17
88,0,0,0,0,0,27.0854,24.9222,73.0196,0,7.35513,5788.96,0.996137,94.7392,112.998,74.163,0.0443271,14.0187,83.3455,533.507,0.941955,37.3962,4836.78,70.659,0,0.000809951,67.3131,0
88,0,0,0,0,0,27.0854,24.9222,73.0196,0,7.35513,5788.96,0.996137,94.7392,112.998,74.163,0.0443271,14.0187,83.3455,533.507,0.941955,37.3962,4836.78,70.659,0,0.000809951,67.3131,0
89,0,0,0,0,0,27.0562,24.9216,73.0752,0,7.35482,5791.2,0.996093,94.7268,112.997,74.1613,0.0443271,14.0187,111.022,533.507,0.941475,37.3959,4836.27,70.3578,0,0.000810274,96.9077,0
89,0,0,0,0,0,27.0562,24.9216,73.0752,0,7.35482,5791.2,0.996093,94.7268,112.997,74.1613,0.0443271,14.0187,111.022,533.507,0.941475,37.3959,4836.27,70.3578,0,0.000810274,96.9077,0
90,0,0,0,0,0,27.0234,24.9132,73.0462,0,7.35505,5789.46,0.99605,94.7202,112.982,74.149,0.0443271,14.0187,147.191,533.507,0.941695,37.3958,4835.72,70.6045,0,0.000810497,124.759,-3.51E-17
90,0,0,0,0,0,27.0234,24.9132,73.0462,0,7.35505,5789.46,0.99605,94.7202,112.982,74.149,0.0443271,14.0187,147.191,533.507,0.941695,37.3958,4835.72,70.6045,0,0.000810497,124.759,-3.51E-17
91,0,0,0,0,0,27.0022,24.9081,73.0272,0,7.35525,5787.98,0.996006,94.7164,112.972,74.1438,0.0443386,14.0187,128.111,533.727,0.941901,37.3957,4835.18,70.87,0,0.000810712,105.475,0
91,0,0,0,0,0,27.0022,24.9081,73.0272,0,7.35525,5787.98,0.996006,94.7164,112.972,74.1438,0.0443386,14.0187,128.111,533.727,0.941901,37.3957,4835.18,70.87,0,0.000810712,105.475,0
92,0,0,0,0,0,27.0544,24.9079,73.0429,0,7.35511,5788.21,0.995962,94.7132,112.971,74.1459,0.0443386,14.0187,105.441,533.727,0.941835,37.3954,4834.65,70.8785,0,0.00081098,85.6159,0
92,0,0,0,0,0,27.0544,24.9079,73.0429,0,7.35511,5788.21,0.995962,94.7132,112.971,74.1459,0.0443386,14.0187,105.441,533.727,0.941835,37.3954,4834.65,70.8785,0,0.00081098,85.6159,0
93,0,0,0,0,0,27.0541,24.9103,73.0842,0,7.35478,5789.9,0.995918,94.7085,112.975,74.1496,0.0443386,14.0187,87.272,533.727,0.941518,37.3951,4834.13,70.6684,0,0.000811298,70.4927,0
93,0,0,0,0,0,27.0541,24.9103,73.0842,0,7.35478,5789.9,0.995918,94.7085,112.975,74.1496,0.0443386,14.0187,87.272,533.727,0.941518,37.3951,4834.13,70.6684,0,0.000811298,70.4927,0
94,0,0,0,0,0,27.018,24.8997,73.0755,0,7.35478,5788.99,0.995874,94.6945,112.956,74.1334,0.0443386,14.0187,89.5547,533.727,0.941533,37.3948,4833.62,70.3131,0,0.000811651,77.1248,0
94,0,0,0,0,0,27.018,24.8997,73.0755,0,7.35478,5788.99,0.995874,94.6945,112.956,74.1334,0.0443386,14.0187,89.5547,533.727,0.941533,37.3948,4833.62,70.3131,0,0.000811651,77.1248,0
95,0,0,0,0,0,26.9904,24.8943,73.0538,0,7.35514,5787.39,0.995831,94.6908,112.946,74.1276,0.0443386,14.0187,145.365,533.727,0.94176,37.3946,4833.09,70.4471,0,0.000811917,124.077,3.51E-17
95,0,0,0,0,0,26.9904,24.8943,73.0538,0,7.35514,5787.39,0.995831,94.6908,112.946,74.1276,0.0443386,14.0187,145.365,533.727,0.94176,37.3946,4833.09,70.4471,0,0.000811917,124.077,3.51E-17
96,0,0,0,0,0,27.0217,24.8939,73.0661,0,7.35507,5787.44,0.995787,94.6878,112.944,74.1293,0.0443519,14.0187,134.602,533.949,0.941726,37.3944,4832.54,70.7569,0,0.000812149,111.321,0
96,0,0,0,0,0,27.0217,24.8939,73.0661,0,7.35507,5787.44,0.995787,94.6878,112.944,74.1293,0.0443519,14.0187,134.602,533.949,0.941726,37.3944,4832.54,70.7569,0,0.000812149,111.321,0
97,0,0,0,0,0,27.0504,24.8963,73.1063,0,7.35474,5789.03,0.995743,94.6833,112.948,74.1333,0.0443519,14.0187,110.546,533.949,0.941426,37.3942,4832.01,70.8274,0,0.000812431,89.9909,0
97,0,0,0,0,0,27.0504,24.8963,73.1063,0,7.35474,5789.03,0.995743,94.6833,112.948,74.1333,0.0443519,14.0187,110.546,533.949,0.941426,37.3942,4832.01,70.8274,0,0.000812431,89.9909,0
98,0,0,0,0,0,27.0208,24.8952,73.1298,0,7.35467,5789.97,0.9957,94.6763,112.946,74.1306,0.0443519,14.0187,91.4159,533.949,0.941207,37.3939,4831.49,70.667,0,0.000812762,73.8838,0
98,0,0,0,0,0,27.0208,24.8952,73.1298,0,7.35467,5789.97,0.9957,94.6763,112.946,74.1306,0.0443519,14.0187,91.4159,533.949,0.941207,37.3939,4831.49,70.667,0,0.000812762,73.8838,0
99,0,0,0,0,0,26.9902,24.8873,73.0803,0,7.35486,5786.76,0.995656,94.6657,112.92,74.1118,0.0443519,14.0187,76.0698,533.949,0.94163,37.3935,4830.98,70.3224,0,0.000813132,61.6238,0
99,0,0,0,0,0,26.9902,24.8873,73.0803,0,7.35486,5786.76,0.995656,94.6657,112.92,74.1118,0.0443519,14.0187,76.0698,533.949,0.94163,37.3935,4830.98,70.3224,0,0.000813132,61.6238,0
100,0,0,0,0,0,26.9926,24.88,73.0892,0,7.35503,5786.62,0.995612,94.6628,112.918,74.1132,0.0443643,14.0187,139.777,534.171,0.941628,37.3933,4830.45,70.2981,0,0.000813452,120.27,0
100,0,0,0,0,0,26.9926,24.88,73.0892,0,7.35503,5786.62,0.995612,94.6628,112.918,74.1132,0.0443643,14.0187,139.777,534.171,0.941628,37.3933,4830.45,70.2981,0,0.000813452,120.27,0
101,0,0,0,0,0,27.0474,24.8825,73.1279,0,7.35469,5788.1,0.995568,94.6586,112.922,74.1174,0.0443643,14.0187,141.446,534.171,0.941349,37.3931,4829.9,70.6266,0,0.000813707,117.702,0
101,0,0,0,0,0,27.0474,24.8825,73.1279,0,7.35469,5788.1,0.995568,94.6586,112.922,74.1174,0.0443643,14.0187,141.446,534.171,0.941349,37.3931,4829.9,70.6266,0,0.000813707,117.702,0
102,0,0,0,0,0,27.0163,24.8821,73.1556,0,7.35459,5789.23,0.995525,94.6518,112.921,74.1158,0.0443643,14.0187,115.961,534.171,0.941103,37.3928,4829.37,70.762,0,0.000814001,94.6968,0
102,0,0,0,0,0,27.0163,24.8821,73.1556,0,7.35459,5789.23,0.995525,94.6518,112.921,74.1158,0.0443643,14.0187,115.961,534.171,0.941103,37.3928,4829.37,70.762,0,0.000814001,94.6968,0
103,0,0,0,0,0,26.9848,24.8744,73.1332,0,7.35477,5787.89,0.995481,94.6449,112.907,74.1039,0.0443643,14.0187,95.7828,534.171,0.941254,37.3925,4828.85,70.6547,0,0.000814342,77.491,0
103,0,0,0,0,0,26.9848,24.8744,73.1332,0,7.35477,5787.89,0.995481,94.6449,112.907,74.1039,0.0443643,14.0187,95.7828,534.171,0.941254,37.3925,4828.85,70.6547,0,0.000814342,77.491,0
104,0,0,0,0,0,26.97,24.8681,73.1069,0,7.35499,5786.1,0.995437,94.641,112.895,74.0966,0.0443734,14.0187,79.4285,534.395,0.941509,37.3922,4828.34,70.3527,0,0.000814726,64.175,0
104,0,0,0,0,0,26.97,24.8681,73.1069,0,7.35499,5786.1,0.995437,94.641,112.895,74.0966,0.0443734,14.0187,79.4285,534.395,0.941509,37.3922,4828.34,70.3527,0,0.000814726,64.175,0
105,0,0,0,0,0,27.0316,24.8688,73.1492,0,7.35475,5787.13,0.995393,94.6342,112.896,74.1018,0.0443734,14.0187,128.658,534.395,0.941282,37.3918,4827.82,70.1688,0,0.000815101,111.662,0
105,0,0,0,0,0,27.0316,24.8688,73.1492,0,7.35475,5787.13,0.995393,94.6342,112.896,74.1018,0.0443734,14.0187,128.658,534.395,0.941282,37.3918,4827.82,70.1688,0,0.000815101,111.662,0
106,0,0,0,0,0,27.0122,24.869,71.4379,0,7.35452,5650.57,0.99535,94.6276,112.896,74.1012,0.0443734,14.0187,145.079,534.395,0.963963,37.3917,4827.27,70.5915,0,0.000815364,121.67,0
106,0,0,0,0,0,27.0122,24.869,71.4379,0,7.35452,5650.57,0.99535,94.6276,112.896,74.1012,0.0443734,14.0187,145.079,534.395,0.963963,37.3917,4827.27,70.5915,0,0.000815364,121.67,0
107,0,0,0,0,0,27.1976,25.1013,74.9914,0,7.35469,5890.15,0.995306,95.5006,113.311,75.197,0.0443734,14.0187,118.654,534.395,0.93362,37.3914,4826.73,70.7947,0,0.000815669,97.1942,0
107,0,0,0,0,0,27.1976,25.1013,74.9914,0,7.35469,5890.15,0.995306,95.5006,113.311,75.197,0.0443734,14.0187,118.654,534.395,0.93362,37.3914,4826.73,70.7947,0,0.000815669,97.1942,0
108,0,0,0,0,0,26.9773,24.8816,73.1339,0,7.35492,5768.07,0.995262,94.6808,112.932,74.2815,0.0443785,14.0187,97.9613,534.619,0.94487,37.3911,4826.21,70.7133,0,0.000816032,79.3411,1.75E-17
108,0,0,0,0,0,26.9773,24.8816,73.1339,0,7.35492,5768.07,0.995262,94.6808,112.932,74.2815,0.0443785,14.0187,97.9613,534.619,0.94487,37.3911,4826.21,70.7133,0,0.000816032,79.3411,1.75E-17
109,0,0,0,0,0,26.9356,24.7867,72.9837,0,7.35493,5763.39,0.995219,94.5601,112.753,74.0729,0.0443785,14.0187,81.1947,534.619,0.944384,37.3907,4825.7,70.4193,0,0.000816444,65.5611,0
109,0,0,0,0,0,26.9356,24.7867,72.9837,0,7.35493,5763.39,0.995219,94.5601,112.753,74.0729,0.0443785,14.0187,81.1947,534.619,0.944384,37.3907,4825.7,70.4193,0,0.000816444,65.5611,0
110,0,0,0,0,0,26.9394,24.7797,71.4344,0,7.35451,5637.3,0.995175,94.5,112.732,74.0231,0.0443785,14.0187,128.968,534.619,0.964876,37.3904,4825.18,70.2312,0,0.000816847,111.925,0
110,0,0,0,0,0,26.9394,24.7797,71.4344,0,7.35451,5637.3,0.995175,94.5,112.732,74.0231,0.0443785,14.0187,128.968,534.619,0.964876,37.3904,4825.18,70.2312,0,0.000816847,111.925,0
111,0,0,0,0,0,27.1357,25.0256,73.2294,0,7.35461,5738.15,0.995131,95.3669,113.16,75.0982,0.0443785,14.0187,144.688,534.619,0.956954,37.3902,4824.63,70.677,0,0.000817129,121.428,0
111,0,0,0,0,0,27.1357,25.0256,73.2294,0,7.35461,5738.15,0.995131,95.3669,113.16,75.0982,0.0443785,14.0187,144.688,534.619,0.956954,37.3902,4824.63,70.677,0,0.000817129,121.428,0
112,0,0,0,0,0,27.1351,25.0501,73.2349,0,7.35486,5722.54,0.995088,95.4322,113.225,75.1429,0.0443785,14.0187,115.944,534.619,0.960235,37.39,4824.09,70.9501,0,0.000817444,94.8435,0
112,0,0,0,0,0,27.1351,25.0501,73.2349,0,7.35486,5722.54,0.995088,95.4322,113.225,75.1429,0.0443785,14.0187,115.944,534.619,0.960235,37.39,4824.09,70.9501,0,0.000817444,94.8435,0
113,0,0,0,0,0,27.102,24.9902,74.9256,0,7.35493,5845.99,0.995044,95.3904,113.127,75.1323,0.0443753,14.0187,95.3553,534.842,0.939515,37.3896,4823.56,70.8408,0,0.000817843,77.2294,-1.74E-17
113,0,0,0,0,0,27.102,24.9902,74.9256,0,7.35493,5845.99,0.995044,95.3904,113.127,75.1323,0.0443753,14.0187,95.3553,534.842,0.939515,37.3896,4823.56,70.8408,0,0.000817843,77.2294,-1.74E-17
114,0,0,0,0,0,26.8637,24.686,73.0127,0,7.35463,5728.03,0.995,94.4342,112.576,74.1547,0.0443753,14.0187,79.1058,534.842,0.948864,37.3892,4823.06,70.4919,0,0.000818297,63.8402,1.74E-17
114,0,0,0,0,0,26.8637,24.686,73.0127,0,7.35463,5728.03,0.995,94.4342,112.576,74.1547,0.0443753,14.0187,79.1058,534.842,0.948864,37.3892,4823.06,70.4919,0,0.000818297,63.8402,1.74E-17
115,0,0,0,0,0,26.7505,24.5947,71.4467,0,7.35449,5612.3,0.994957,94.2342,112.395,73.8487,0.0443753,14.0187,134.929,534.842,0.966312,37.3888,4822.54,70.3373,0,0.000818719,116.477,0
115,0,0,0,0,0,26.7505,24.5947,71.4467,0,7.35449,5612.3,0.994957,94.2342,112.395,73.8487,0.0443753,14.0187,134.929,534.842,0.966312,37.3888,4822.54,70.3373,0,0.000818719,116.477,0
116,0,0,0,0,0,26.9736,24.8658,73.3346,0,7.35479,5721.07,0.994913,95.1053,112.858,74.9101,0.0443753,14.0187,140.952,534.842,0.957055,37.3886,4821.99,70.7538,0,0.000819022,117.24,0
116,0,0,0,0,0,26.9736,24.8658,73.3346,0,7.35479,5721.07,0.994913,95.1053,112.858,74.9101,0.0443753,14.0187,140.952,534.842,0.957055,37.3886,4821.99,70.7538,0,0.000819022,117.24,0
117,0,0,0,0,0,27.0236,24.92,73.4276,0,7.35491,5715.41,0.994869,95.2002,112.975,74.9702,0.0443619,14.0187,112.807,535.065,0.958994,37.3884,4821.45,70.9547,0,0.000819368,91.979,0
117,0,0,0,0,0,27.0236,24.92,73.4276,0,7.35491,5715.41,0.994869,95.2002,112.975,74.9702,0.0443619,14.0187,112.807,535.065,0.958994,37.3884,4821.45,70.9547,0,0.000819368,91.979,0
118,0,0,0,0,0,27.0574,24.8904,73.3451,0,7.35468,5700.89,0.994826,95.1838,112.933,74.9683,0.0443619,14.0187,91.0979,535.065,0.961258,37.388,4820.93,70.8509,0,0.000819787,73.6273,0
118,0,0,0,0,0,27.0574,24.8904,73.3451,0,7.35468,5700.89,0.994826,95.1838,112.933,74.9683,0.0443619,14.0187,91.0979,535.065,0.961258,37.388,4820.93,70.8509,0,0.000819787,73.6273,0
119,0,0,0,0,0,26.9403,24.7945,73.2181,0,7.3544,5680.27,0.994782,95.0855,112.767,74.9183,0.0443619,14.0187,89.8832,535.065,0.963691,37.3876,4820.42,70.5314,0,0.000820261,77.1528,0
119,0,0,0,0,0,26.9403,24.7945,73.2181,0,7.3544,5680.27,0.994782,95.0855,112.767,74.9183,0.0443619,14.0187,89.8832,535.065,0.963691,37.3876,4820.42,70.5314,0,0.000820261,77.1528,0
120,0,0,0,0,0,26.8742,24.7496,73.1861,0,7.35467,5672.47,0.994738,95.0259,112.682,74.8818,0.0443619,14.0187,145.655,535.065,0.964377,37.3873,4819.88,70.7478,0,0.000820638,123.812,0
120,0,0,0,0,0,26.8742,24.7496,73.1861,0,7.35467,5672.47,0.994738,95.0259,112.682,74.8818,0.0443619,14.0187,145.655,535.065,0.964377,37.3873,4819.88,70.7478,0,0.000820638,123.812,0
121,0,0,0,0,0,26.8249,24.7121,73.1972,0,7.35487,5667.43,0.994695,94.9665,112.609,74.8412,0.044366,14.0187,127.027,535.287,0.964598,37.3871,4819.33,71.0817,0,0.000820985,104.495,0
